"","FIPS","State","County","living_alone","living_alone_65over","divorce_marriage","libertarian_votes","self_employed","carpool_drive_alone","religious_adherents","living_grandchildren","living_alone_reversed","living_alone_65over_reversed","divorce_marriage_reversed","libertarian_votes_reversed","self_employed_reversed","county_collectivism_raw","county_collectivism_score"
"1491",29075,"Missouri","Gentry County",0.3,0.1483,0.201187335092348,0.00668286755771567,0.1671,0.202556538839725,0.78524784802612,0.019,0.7,0.8517,4.97049180327869,0.993317132442284,0.8329,-2.00152487490663,43.8354544095908
"1492",29077,"Missouri","Greene County",0.3074,0.0936,0.238668476240054,0.00478278492206787,0.098,0.113861807453357,0.521637218632574,0.0236,0.6926,0.9064,4.1899123661149,0.995217215077932,0.902,-1.62551442720373,44.9037170217251
"1493",29079,"Missouri","Grundy County",0.3535,0.167,0.16320293398533,0.00527426160337553,0.0978,0.178181818181818,0.901958873404152,0.0382,0.6465,0.833,6.12734082397004,0.994725738396624,0.9022,-0.169767112077521,49.0395606903378
"1494",29081,"Missouri","Harrison County",0.2988,0.1836,0.21668653158522,0.00357598978288634,0.1595,0.139966273187184,0.623088087529307,0.0411,0.7012,0.8164,4.61496149614961,0.996424010217114,0.8405,-2.8629647737697,41.3880648698105
"1495",29083,"Missouri","Henry County",0.2965,0.1106,0.227510709186102,0.00519759835110673,0.1116,0.176830061110389,0.62194683908046,0.0188,0.7035,0.8894,4.39539748953975,0.994802401648893,0.8884,-0.853555559445121,47.0968869231733
"1496",29085,"Missouri","Hickory County",0.2767,0.1274,0.207575116377486,0.00586510263929619,0.1868,0.199315654405475,0.384335722447284,0.0192,0.7233,0.8726,4.81753312945974,0.994134897360704,0.8132,-3.25830211088233,40.2648936946525
"1497",29087,"Missouri","Holt County",0.2698,0.1456,0.156001514577811,0.00417774401823016,0.179,0.124281984334204,0.74735342019544,0.0146,0.7302,0.8544,6.41019417475728,0.99582225598177,0.821,-1.74364510909228,44.568102435539
"1498",29089,"Missouri","Howard County",0.3099,0.1275,0.190545454545454,0.0082389289392379,0.1424,0.245838287752675,0.500591482649842,0.0161,0.6901,0.8725,5.24809160305344,0.991761071060762,0.8576,-2.45869899843618,42.5366021399651
"1499",29091,"Missouri","Howell County",0.2505,0.1213,0.216545701973237,0.0047565916965177,0.0941,0.121017108774133,0.421633663366337,0.0279,0.7495,0.8787,4.61796281749149,0.995243408303482,0.9059,-1.17304531739469,46.1892021355234
"1500",29093,"Missouri","Iron County",0.2966,0.1292,0.222833260008799,0.00453103760761214,0.0853,0.173091458805745,0.455315145813735,0.0276,0.7034,0.8708,4.48766041461007,0.995468962392388,0.9147,-1.19397295183745,46.1297457837858
"1501",29095,"Missouri","Jackson County",0.326,0.0984,0.301824626315876,0.00299470032363986,0.0802,0.113504541160264,0.528017171048923,0.0352,0.674,0.9016,3.31318226814748,0.99700529967636,0.9198,-1.03662560987869,46.576776666997
"1502",29097,"Missouri","Jasper County",0.2727,0.1098,0.268058135722872,0.00403956272774597,0.097,0.136510151063216,0.579119961841164,0.031,0.7273,0.8902,3.73053403995108,0.995960437272254,0.903,-0.247465890048286,48.8188149636651
"1503",29099,"Missouri","Jefferson County",0.2122,0.0684,0.210220601866156,0.00390713691061833,0.0735,0.136203935478802,0.365463830331957,0.035,0.7878,0.9316,4.75690770135215,0.996092863089382,0.9265,2.38594967651168,56.3004671601788
"1504",29101,"Missouri","Johnson County",0.2496,0.0886,0.186740067017712,0.00489130434782609,0.1057,0.16398850697031,0.386994961498241,0.0298,0.7504,0.9114,5.35503716995642,0.995108695652174,0.8943,0.623744622940032,51.2939632581059
"1505",29103,"Missouri","Knox County",0.3331,0.1257,0.178052716514255,0.00839920948616601,0.1513,0.214177978883861,0.573953038005326,0.0227,0.6669,0.8743,5.61631419939577,0.991600790513834,0.8487,-2.71469697063111,41.8093003744191
"1506",29105,"Missouri","Laclede County",0.253,0.1097,0.214906602552247,0.00422716412424187,0.1317,0.166181727491895,0.524753310280847,0.0364,0.747,0.8903,4.65318416523236,0.995772835875758,0.8683,0.429887440559386,50.7432062743676
"1507",29107,"Missouri","Lafayette County",0.2543,0.1114,0.184518451845185,0.00421686746987952,0.1301,0.154185742315239,0.639046163985501,0.0234,0.7457,0.8886,5.41951219512195,0.995783132530121,0.8699,0.470893575099766,50.8597065489351
"1508",29109,"Missouri","Lawrence County",0.2613,0.1119,0.236042316394545,0.00426759632145219,0.1274,0.145283591143464,0.610136149505617,0.0353,0.7387,0.8881,4.23652849740933,0.995732403678548,0.8726,0.097867318236836,49.7999221573431
"1509",29111,"Missouri","Lewis County",0.2522,0.1229,0.142640692640693,0.00466459351399378,0.1406,0.201719373656739,0.578395847615317,0.0309,0.7478,0.8771,7.01062215477997,0.995335406486006,0.8594,1.47477787083474,53.7117870339162
"1510",29113,"Missouri","Lincoln County",0.2041,0.0771,0.235216563308755,0.00462845010615711,0.0821,0.181224004753416,0.304455351367804,0.043,0.7959,0.9229,4.25140128710816,0.995371549893843,0.9179,2.51179616195718,56.6580026916813
"1511",29115,"Missouri","Linn County",0.3228,0.1734,0.195907413619591,0.0065756196256955,0.1444,0.157955865272939,0.676514379750803,0.01,0.6772,0.8266,5.10445205479452,0.993424380374304,0.8556,-4.61227588758528,36.4181932311459
"1512",29117,"Missouri","Livingston County",0.2968,0.1321,0.208936438011328,0.00457875457875458,0.1504,0.0953960202887242,0.717143797301744,0.0328,0.7032,0.8679,4.78614457831325,0.995421245421245,0.8496,-1.96050108238557,43.9520048512765
"1513",29119,"Missouri","McDonald County",0.2171,0.0774,0.194963444354184,0.00516287645974186,0.1205,0.216410940627085,0.320582246675042,0.0498,0.7829,0.9226,5.12916666666667,0.994837123540258,0.8795,2.82384322603903,57.544542450939
"1514",29121,"Missouri","Macon County",0.3004,0.1337,0.206360424028269,0.00401391490500401,0.1361,0.121616744857452,0.71167930104073,0.0217,0.6996,0.8663,4.8458904109589,0.995986085094996,0.8639,-1.80201889268084,44.4022598880315
"1515",29123,"Missouri","Madison County",0.2779,0.1602,0.168216102438169,0.00397772474144789,0.1227,0.179905312993162,0.467037461148372,0.0335,0.7221,0.8398,5.94473409801877,0.996022275258552,0.8773,-1.06582581139476,46.4938175797244
"1516",29125,"Missouri","Maries County",0.2512,0.1059,0.150407450523865,0.00351802990325418,0.1844,0.225024892134086,0.456081081081081,0.0068,0.7488,0.8941,6.64860681114551,0.996481970096746,0.8156,-0.172396810298798,49.0320895992866
"1517",29127,"Missouri","Marion County",0.2917,0.1141,0.226028506640751,0.00318648928542978,0.1037,0.161520897448625,0.598380876272541,0.0257,0.7083,0.8859,4.42422070942315,0.99681351071457,0.8963,-0.0603652255718159,49.3503763758193
"1518",29129,"Missouri","Mercer County",0.3157,0.1776,0.194685153090699,0.005720823798627,0.1718,0.108657243816254,0.710171730515192,0.0035,0.6843,0.8224,5.13649851632047,0.994279176201373,0.8282,-5.81161335126762,33.0108214955707
"1519",29131,"Missouri","Miller County",0.2888,0.1322,0.248795529003662,0.0046814044213264,0.1179,0.218249534450652,0.564166801357685,0.0314,0.7112,0.8678,4.01936483346243,0.995318595578674,0.8821,-0.428527747218639,48.3044100749703
"1520",29133,"Missouri","Mississippi County",0.2634,0.1,0.27716705712741,0.00466766243465273,0.1099,0.247797062750334,0.442262153503273,0.055,0.7366,0.9,3.60793237971391,0.995332337565347,0.8901,2.20745218366003,55.7933477459763
"1521",29135,"Missouri","Moniteau County",0.2399,0.1057,0.187793427230047,0.00510127531882971,0.1279,0.26530612244898,0.606779009418851,0.024,0.7601,0.8943,5.325,0.99489872468117,0.8721,2.41194481966626,56.3743205323358
"1522",29137,"Missouri","Monroe County",0.2527,0.1253,0.150729688521019,0.00602688919796013,0.1192,0.231190983856229,0.703054298642534,0.011,0.7473,0.8747,6.63439306358381,0.99397311080204,0.8808,1.25772351875582,53.0951258465916
"1523",29139,"Missouri","Montgomery County",0.2553,0.1073,0.185539127298954,0.0037568306010929,0.1191,0.166428571428571,0.46248774109186,0.021,0.7447,0.8927,5.38969873663751,0.996243169398907,0.8809,0.0238768994278702,49.5897120460213
"1524",29141,"Missouri","Morgan County",0.2313,0.0964,0.180043815972914,0.0046999672095311,0.168,0.235901357293061,0.45139800632142,0.0336,0.7687,0.9036,5.55420353982301,0.995300032790469,0.832,1.56290055235713,53.9621475399248
"1525",29143,"Missouri","New Madrid County",0.2955,0.1302,0.181468573488763,0.00383094414236283,0.111,0.13704744585882,0.517989027220933,0.0661,0.7045,0.8698,5.51059602649007,0.996169055857637,0.889,0.882464435998712,52.0289978960992
"1526",29145,"Missouri","Newton County",0.2305,0.0968,0.22492716606138,0.00342438793985673,0.126,0.137477674141695,0.477389269367106,0.0315,0.7695,0.9032,4.4458836053939,0.996575612060143,0.874,0.573302850266755,51.1506559107548
"1527",29147,"Missouri","Nodaway County",0.2901,0.1082,0.15453446191052,0.00381642039338487,0.1172,0.132942555685815,0.527813436029097,0.018,0.7099,0.8918,6.47104851330203,0.996183579606615,0.8828,-0.585831372954472,47.8575033915168
"1528",29149,"Missouri","Oregon County",0.2954,0.152,0.207905982905983,0.00479198431714224,0.1762,0.144344205412908,0.461630364856171,0.0324,0.7046,0.848,4.80986639260021,0.995208015682858,0.8238,-3.68741109697459,39.0457757441443
"1529",29151,"Missouri","Osage County",0.2414,0.1163,0.127130570758405,0.00565051560954937,0.1488,0.27684233544719,0.710693183455829,0.0183,0.7586,0.8837,7.86592865928659,0.994349484390451,0.8512,3.17839754352871,58.5518472310559
"1530",29153,"Missouri","Ozark County",0.2074,0.1121,0.193775314431891,0.00448143405889885,0.1527,0.123070674248578,0.204463642908567,0.0203,0.7926,0.8879,5.16061606160616,0.995518565941101,0.8473,-2.25244594031845,43.122576364808
"1531",29155,"Missouri","Pemiscot County",0.2786,0.0933,0.285610040863981,0.00141904356463743,0.1017,0.130401085061035,0.610625273283778,0.0447,0.7214,0.9067,3.50127746550843,0.998580956435363,0.8983,1.6139511783005,54.1071846668305
"1532",29157,"Missouri","Perry County",0.2688,0.1196,0.163778457356439,0.00358505840175783,0.108,0.140433553251649,0.655474144747246,0.0191,0.7312,0.8804,6.10580912863071,0.996414941598242,0.892,0.470053124592468,50.8573187912018
"1533",29159,"Missouri","Pettis County",0.2997,0.122,0.231867171570055,0.00439367311072056,0.1022,0.184594860272434,0.594891116324258,0.0311,0.7003,0.878,4.31281407035176,0.995606326889279,0.8978,-0.234116061579586,48.8567424274328
"1534",29161,"Missouri","Phelps County",0.3014,0.0851,0.242522134481933,0.00468155159995884,0.1076,0.166958296879557,0.413522012578616,0.0177,0.6986,0.9149,4.1233349777997,0.995318448400041,0.8924,-1.41881141591305,45.4909695837919
"1535",29163,"Missouri","Pike County",0.2439,0.1259,0.212349956688529,0.00367973607410227,0.1122,0.169488683989941,0.540343486714193,0.0201,0.7561,0.8741,4.70920745920746,0.996320263925898,0.8878,-0.0662336513624109,49.3337039139171
"1536",29165,"Missouri","Platte County",0.262,0.0633,0.208649119213437,0.00385111876075731,0.0975,0.100576874843241,0.362508676473881,0.0183,0.738,0.9367,4.79273530494539,0.996148881239243,0.9025,-0.469961689820873,48.1866943784366
"1537",29167,"Missouri","Polk County",0.2432,0.1175,0.18774777470267,0.00430751259399869,0.1506,0.138332803728419,0.390756977229663,0.0344,0.7568,0.8825,5.32629482071713,0.995692487406001,0.8494,-0.969017222825765,46.7688551387431
"1538",29169,"Missouri","Pulaski County",0.2525,0.0734,0.18124652198108,0.00393333333333333,0.0753,0.193084693084693,0.359643417377664,0.0255,0.7475,0.9266,5.51734725207246,0.996066666666667,0.9247,2.10257582730164,55.4953892954093
"1539",29171,"Missouri","Putnam County",0.2633,0.1115,0.188009787928222,0.00470286447199658,0.2237,0.137931034482759,0.504518979714802,0.0094,0.7367,0.8885,5.31887201735358,0.995297135528003,0.7763,-3.44326799614278,39.7393972863713
"1540",29173,"Missouri","Ralls County",0.2395,0.1093,0.11912718694712,0.00255704169944925,0.1151,0.170942554378137,0.399036097177142,0.0085,0.7605,0.8907,8.39438943894389,0.997442958300551,0.8849,1.28117312728962,53.1617472402759
"1541",29175,"Missouri","Randolph County",0.2754,0.1077,0.313561734839138,0.0052710843373494,0.112,0.111332240693046,0.560439128039663,0.0203,0.7246,0.8923,3.18916464891041,0.994728915662651,0.888,-2.29513192906446,43.0013035488053
"1542",29177,"Missouri","Ray County",0.2389,0.099,0.154476401809337,0.00425223921107392,0.1103,0.158324935617512,0.393589852728356,0.0434,0.7611,0.901,6.47348066298343,0.995747760788926,0.8897,1.87785084153801,54.8569354924092
"1543",29179,"Missouri","Reynolds County",0.2615,0.0937,0.256451612903226,0.00608457560085184,0.1542,0.249112426035503,0.539575866188769,0.0244,0.7385,0.9063,3.89937106918239,0.993915424399148,0.8458,0.19879054030632,50.0866495754018
"1544",29181,"Missouri","Ripley County",0.2309,0.1074,0.179874029588399,0.00969606563490584,0.1919,0.208170699973979,0.259929078014184,0.0577,0.7691,0.8926,5.55944625407166,0.990303934365094,0.8081,-1.04513307540992,46.5526065743665
"1545",29183,"Missouri","St. Charles County",0.2131,0.0702,0.151205705593377,0.00317192580451814,0.0783,0.0837999193739322,0.51733914032484,0.0246,0.7869,0.9298,6.61350705038344,0.996828074195482,0.9217,2.7445786726904,57.3193482859174
"1546",29185,"Missouri","St. Clair County",0.2812,0.1467,0.208350730688935,0.006214915797915,0.2036,0.171480804387568,0.46323304436512,0.0306,0.7188,0.8533,4.79959919839679,0.993785084202085,0.7964,-3.81522852481912,38.6826406765428
"1547",29186,"Missouri","Ste. Genevieve County",0.2117,0.0891,0.172265488782983,0.00351274787535411,0.0867,0.149439954629236,0.513970790851474,0.0124,0.7883,0.9109,5.80499325236167,0.996487252124646,0.9133,1.94775268843973,55.0555297868508
"1548",29187,"Missouri","St. Francois County",0.2751,0.1228,0.27742705366079,0.00427698574338086,0.1002,0.164730885187565,0.439679309658961,0.0278,0.7249,0.8772,3.60455113084501,0.995723014256619,0.8998,-1.36889546717164,45.632783041677
"1549",29189,"Missouri","St. Louis County",0.2949,0.1023,0.201965473800244,0.00299006526701604,0.0887,0.0923250168914692,0.516613377592962,0.0262,0.7051,0.8977,4.95134134158524,0.997009934732984,0.9113,-0.755193054031564,47.376339229914
"1550",29195,"Missouri","Saline County",0.2833,0.1203,0.226659412404788,0.00649878147847279,0.1024,0.150235308314227,0.55211810012837,0.0252,0.7167,0.8797,4.41190590494479,0.993501218521527,0.8976,-1.60466646412892,44.962947023519
"1551",29197,"Missouri","Schuyler County",0.3543,0.1714,0.183756345177665,0.00655572365103379,0.128,0.208898944193062,0.477995937711578,0.0067,0.6457,0.8286,5.44198895027624,0.993444276348966,0.872,-5.16100157893255,34.859238835158
"1552",29199,"Missouri","Scotland County",0.3081,0.1543,0.116919393455706,0.00714966634890372,0.2285,0.172260924635845,0.29320669006814,0.0197,0.6919,0.8457,8.55290102389078,0.992850333651096,0.7715,-5.08082671998614,35.0870192193702
"1553",29201,"Missouri","Scott County",0.285,0.1304,0.254677239499442,0.00338400088760679,0.1049,0.158793199554069,0.594906993952693,0.0345,0.715,0.8696,3.92653855509608,0.996615999112393,0.8951,-0.345081515846959,48.5414845755392
"1554",29203,"Missouri","Shannon County",0.2514,0.1088,0.191972076788831,0.0044293903074518,0.2006,0.327146171693735,0.24155905698377,0.0222,0.7486,0.8912,5.20909090909091,0.995570609692548,0.7994,-0.171951923976588,49.0333535413594
"1555",29205,"Missouri","Shelby County",0.3418,0.154,0.20827633378933,0.00482509047044632,0.1812,0.170963364993216,0.685705319315864,0.0177,0.6582,0.846,4.80131362889984,0.995174909529554,0.8188,-3.97987746048659,38.2148656368443
"1556",29207,"Missouri","Stoddard County",0.2787,0.1332,0.212323187439828,0.00459960790227718,0.1167,0.141999399579706,0.326047784303257,0.0439,0.7213,0.8668,4.70980118590862,0.995400392097723,0.8833,-1.77661320724782,44.4744385842607
"1557",29209,"Missouri","Stone County",0.2313,0.1124,0.218506555196656,0.00396655885763105,0.1756,0.195068890500363,0.279299422396124,0.0237,0.7687,0.8876,4.57652173913043,0.996033441142369,0.8244,-1.50140752395121,45.2563103218911
"1558",29211,"Missouri","Sullivan County",0.3098,0.138,0.313953488372093,0.00557685604740328,0.1527,0.2238385734397,0.426571343461424,0.0219,0.6902,0.862,3.18518518518519,0.994423143952597,0.8473,-3.58681605613514,39.3315707845518
"1559",29213,"Missouri","Taney County",0.2567,0.1041,0.204057388284748,0.00369276218611521,0.1155,0.182828870779977,0.382815674891147,0.0265,0.7433,0.8959,4.90058217644424,0.996307237813885,0.8845,0.0836046119455423,49.7594011665782
"1560",29215,"Missouri","Texas County",0.2739,0.1358,0.210154125113327,0.00543728688600129,0.1232,0.137516301985219,0.562211627191633,0.0144,0.7261,0.8642,4.75841242450388,0.994562713113999,0.8768,-2.5108838976866,42.3883424915224
"1561",29217,"Missouri","Vernon County",0.3266,0.1521,0.26164567795574,0.00371705339040324,0.1671,0.169140383426098,0.468925752634813,0.014,0.6734,0.8479,3.82196261682243,0.996282946609597,0.8329,-4.87337624038468,35.6763953725634
"1562",29219,"Missouri","Warren County",0.211,0.0825,0.144216290212183,0.00410888546481767,0.082,0.204157732823716,0.372712453480146,0.027,0.789,0.9175,6.93402942572378,0.995891114535182,0.918,3.56604964816432,59.6531843147122
"1563",29221,"Missouri","Washington County",0.2303,0.0961,0.239389652384802,0.00384855419180362,0.0733,0.262391132224861,0.255765032744592,0.0344,0.7697,0.9039,4.17728999577881,0.996151445808196,0.9267,2.36699469752865,56.246615211423
"1564",29223,"Missouri","Wayne County",0.3162,0.1433,0.174264087468461,0.00617484562885928,0.1578,0.163426488456865,0.291768360328378,0.0188,0.6838,0.8567,5.73841698841699,0.993825154371141,0.8422,-4.86805980740017,35.6914995980496
"1565",29225,"Missouri","Webster County",0.2122,0.0936,0.197874335729916,0.00434091464905845,0.1498,0.161143543956044,0.539721562344622,0.0381,0.7878,0.9064,5.05371248025276,0.995659085350941,0.8502,1.73383767737598,54.4477876087019
"1566",29227,"Missouri","Worth County",0.1933,0.1133,0.11254295532646,0.010221465076661,0.1486,0.11015911872705,0.808843850760018,0,0.8067,0.8867,8.88549618320611,0.989778534923339,0.8514,0.0422179081565478,49.64181967764
"1567",29229,"Missouri","Wright County",0.2771,0.1437,0.208323192990995,0.00317124735729387,0.1903,0.155189924842576,0.600053149083178,0.0312,0.7229,0.8563,4.80023364485981,0.996828752642706,0.8097,-1.88991859222575,44.152532883861
"1568",29510,"Missouri","St. Louis city",0.4329,0.1104,0.451528438987722,0.00310969545128354,0.0646,0.168505926841684,0.461496301214555,0.0428,0.5671,0.8896,2.21469992508532,0.996890304548716,0.9354,-3.0296370420405,40.9145414510836
"1569",30001,"Montana","Beaverhead County",0.2679,0.0918,0.167918584928519,0.00293932395549024,0.1363,0.127560186848724,0.31851611507679,0.0112,0.7321,0.9082,5.95526695526696,0.99706067604451,0.8637,-1.52093773596256,45.2008241102014
"1570",30003,"Montana","Big Horn County",0.2553,0.0966,0.233018867924528,0.000766430350641885,0.1155,0.206598161168199,0.653556160124368,0.1194,0.7447,0.9034,4.2914979757085,0.999233569649358,0.8845,7.9605113035658,72.138047742317
"1571",30005,"Montana","Blaine County",0.2624,0.0979,0.161822466614297,0.00273410799726589,0.2165,0.23047127178825,0.608226775535357,0.0648,0.7376,0.9021,6.17961165048544,0.997265892002734,0.7835,3.36121647592373,59.0712440495779
"1572",30007,"Montana","Broadwater County",0.2567,0.1376,0.227791563275434,0.00320627003918774,0.134,0.173814898419865,0.299893086243763,0.0147,0.7433,0.8624,4.38997821350763,0.996793729960812,0.866,-2.65982669695606,41.9651892925137
"1573",30009,"Montana","Carbon County",0.2453,0.1029,0.209385563730364,0.00347826086956522,0.2254,0.212587880816873,0.412184957332804,0.0225,0.7547,0.8971,4.77587844254511,0.996521739130435,0.7746,-1.20707081727708,46.0925341583286
"1574",30011,"Montana","Carter County",0.2566,0.1336,0.108723135271808,0.00554016620498615,0.5246,0.204472843450479,0.406034482758621,0,0.7434,0.8664,9.19767441860465,0.994459833795014,0.4754,-7.85919008117505,27.1935638119102
"1575",30013,"Montana","Cascade County",0.2955,0.1191,0.247870262927009,0.00223189060910837,0.1096,0.117693324104952,0.376369471393264,0.0242,0.7045,0.8809,4.03436857730075,0.997768109390892,0.8904,-2.33591459750257,42.8854381514962
"1576",30015,"Montana","Chouteau County",0.2736,0.1435,0.130317092034029,0.00279622509612024,0.2686,0.172236503856041,0.856184414243936,0.0472,0.7264,0.8565,7.67359050445104,0.99720377490388,0.7314,0.840014476926209,51.9083956510264
"1577",30017,"Montana","Custer County",0.323,0.111,0.245589964719718,0.00348495964783566,0.1553,0.142365097588978,0.457816907427985,0.0138,0.677,0.889,4.07182761372705,0.996515040352164,0.8447,-3.60914723682513,39.26812689473
"1578",30019,"Montana","Daniels County",0.3039,0.1611,0.147965474722565,0.00186393289841566,0.3501,0.124401913875598,0.989720159908624,0,0.6961,0.8389,6.75833333333333,0.998136067101584,0.6499,-4.67555742729642,36.238407527518
"1579",30021,"Montana","Dawson County",0.311,0.1169,0.102852009880979,0.00337533753375337,0.1803,0.147273936170213,0.62034351996431,0.0078,0.689,0.8831,9.72270742358079,0.996624662466247,0.8197,-0.550757899815043,47.9571487079208
"1580",30023,"Montana","Deer Lodge County",0.3539,0.1746,0.230212234706617,0.00315333070555774,0.0804,0.342611543184609,0.450419445041944,0.0105,0.6461,0.8254,4.34381778741866,0.996846669294442,0.9196,-1.47933849561687,45.3190094250669
"1581",30025,"Montana","Fallon County",0.3,0.1658,0.119382964453387,0.000697836706210747,0.2008,0.0907457322551662,0.626297577854671,0.0238,0.7,0.8342,8.37640449438202,0.999302163293789,0.7992,-2.07916990015501,43.6148613968227
"1582",30027,"Montana","Fergus County",0.322,0.1526,0.184109205460273,0.00336970474967908,0.2023,0.10447381799695,0.489124805800104,0.0147,0.678,0.8474,5.43155893536122,0.996630295250321,0.7977,-5.48983142717355,33.9250184304441
"1583",30029,"Montana","Flathead County",0.2849,0.0993,0.271800173227906,0.00210314557425018,0.1934,0.133981267641776,0.323948618687313,0.0208,0.7151,0.9007,3.67917351973684,0.99789685442575,0.8066,-3.36005306942311,39.9758146400092
"1584",30031,"Montana","Gallatin County",0.2721,0.0558,0.192506344230482,0.00284415287840727,0.147,0.18831740073896,0.322981019516718,0.0114,0.7279,0.9442,5.19463399503722,0.997155847121593,0.853,0.052864615578179,49.6720674528024
"1585",30033,"Montana","Garfield County",0.3509,0.1365,0.220973782771536,0.00275103163686382,0.4136,0.348837209302326,0.365671641791045,0,0.6491,0.8635,4.52542372881356,0.997248968363136,0.5864,-7.08640347086478,29.3890853672175
"1586",30035,"Montana","Glacier County",0.2114,0.0719,0.196984725252926,0.0020116676725005,0.1403,0.208778840742825,0.6967684155534,0.1236,0.7886,0.9281,5.07653575025176,0.9979883323275,0.8597,9.71386409302791,77.1194019634735
"1587",30037,"Montana","Golden Valley County",0.3139,0.1806,0.156818181818182,0.0040650406504065,0.2507,0.358585858585859,0.245475113122172,0.0052,0.6861,0.8194,6.3768115942029,0.995934959349594,0.7493,-4.39864024426915,37.0251417129451
"1588",30039,"Montana","Granite County",0.322,0.1234,0.362737015663644,0.00407450523864959,0.1809,0.0683760683760684,0.23611562195518,0.0188,0.678,0.8766,2.75681818181818,0.99592549476135,0.8191,-7.48829422434347,28.24729564109
"1589",30041,"Montana","Hill County",0.2842,0.1232,0.170521476799311,0.00437735849056604,0.1179,0.153070099147678,0.37742296222664,0.0337,0.7158,0.8768,5.86436394271272,0.995622641509434,0.8821,-1.05151604457157,46.5344722715793
"1590",30043,"Montana","Jefferson County",0.225,0.0634,0.256745707277187,0.00236555748304684,0.1372,0.182846619310708,0.222339119761529,0.0316,0.775,0.9366,3.89490445859873,0.997634442516953,0.8628,0.988360291777689,52.3298527904239
"1591",30045,"Montana","Judith Basin County",0.2878,0.1908,0.132401315789474,0.00485436893203884,0.4593,0.0961214165261383,0.583011583011583,0.0116,0.7122,0.8092,7.5527950310559,0.995145631067961,0.5407,-9.9483655258795,21.2581223064915
"1592",30047,"Montana","Lake County",0.2674,0.0996,0.234936750998669,0.00201163876715281,0.183,0.120247884638303,0.392785083142002,0.0412,0.7326,0.9004,4.25646475380801,0.997988361232847,0.817,-1.22928954676883,46.0294097474241
"1593",30049,"Montana","Lewis and Clark County",0.3319,0.1046,0.288761995400111,0.00310285036352021,0.1206,0.172786366830639,0.386828614244025,0.0149,0.6681,0.8954,3.46305959901126,0.99689714963648,0.8794,-2.94493442438537,41.1551854016538
"1594",30051,"Montana","Liberty County",0.2703,0.1654,0.0843373493975904,0.001998001998002,0.3153,0.0945945945945946,0.528003420265071,0,0.7297,0.8346,11.8571428571429,0.998001998001998,0.6847,-4.03457703348776,38.0594616870502
"1595",30053,"Montana","Lincoln County",0.2958,0.1245,0.273029229406554,0.00476861385065568,0.1922,0.1,0.328236907604003,0.0119,0.7042,0.8755,3.66261151662611,0.995231386149344,0.8078,-6.28115921540498,31.6768205538294
"1596",30055,"Montana","McCone County",0.2782,0.126,0.049466537342386,0.000916590284142988,0.4231,0.0951526032315978,0.570934256055363,0.0185,0.7218,0.874,20.2156862745098,0.999083409715857,0.5769,0.736940974318968,51.6155591891416
"1597",30057,"Montana","Madison County",0.3341,0.1104,0.241159420289855,0.00415936952714536,0.269,0.223660714285714,0.249642439214667,0.0133,0.6659,0.8896,4.14663461538461,0.995840630472855,0.731,-5.90547685417567,32.7441510575199
"1598",30059,"Montana","Meagher County",0.3266,0.1353,0.290830945558739,0.0144927536231884,0.2118,0.0896130346232179,0.278688524590164,0.0429,0.6734,0.8647,3.4384236453202,0.985507246376812,0.7882,-9.67434286566164,22.0366330222885
"1599",30061,"Montana","Mineral County",0.2534,0.1257,0.248938428874735,0.00250375563345017,0.1792,0.0831960461285008,0.213829031494198,0.0143,0.7466,0.8743,4.01705756929638,0.99749624436655,0.8208,-5.03639937402677,35.2132393096222
"1600",30063,"Montana","Missoula County",0.3098,0.0788,0.269502811099308,0.0027409312398484,0.1208,0.1210122423838,0.285281658569612,0.0201,0.6902,0.9212,3.7105364353009,0.997259068760152,0.8792,-2.57139785485429,42.2164196145133
"1601",30065,"Montana","Musselshell County",0.2542,0.1159,0.114713216957606,0.00563746747614918,0.2005,0.166547533952824,0.332525341560159,0.0229,0.7458,0.8841,8.71739130434783,0.994362532523851,0.7995,-1.32079088316062,45.7694503308047
"1602",30067,"Montana","Park County",0.3156,0.1066,0.223700120918984,0.00303438975050573,0.1952,0.182290664100096,0.295408032744947,0.0091,0.6844,0.8934,4.47027027027027,0.996965610249494,0.8048,-4.17760708974052,37.6531068571785
"1603",30069,"Montana","Petroleum County",0.4227,0.1909,0.0932835820895522,0.00333333333333333,0.2597,0.140939597315436,0.319838056680162,0.0361,0.5773,0.8091,10.72,0.996666666666667,0.7403,-6.4835998444866,31.1016776115362
"1604",30071,"Montana","Phillips County",0.3557,0.1279,0.239476678043231,0.00471031559114461,0.3213,0.243492863140218,0.506936280272749,0.0257,0.6443,0.8721,4.17577197149644,0.995289684408855,0.6787,-5.62999894213684,33.5267962092643
"1605",30073,"Montana","Pondera County",0.2668,0.1509,0.106737825216811,0.0024263431542461,0.1804,0.175014392630973,0.487241995774419,0.0252,0.7332,0.8491,9.36875,0.997573656845754,0.8196,0.153698146653532,49.9585400547084
"1606",30075,"Montana","Powder River County",0.2643,0.1182,0.100106496272631,0.00289017341040462,0.3853,0.185110663983903,0.377510040160642,0.0142,0.7357,0.8818,9.98936170212766,0.997109826589595,0.6147,-3.42746834000868,39.7842848208421
"1607",30077,"Montana","Powell County",0.2683,0.1314,0.432334897149044,0.00213219616204691,0.129,0.122946973251994,0.240643233243205,0.0035,0.7317,0.8686,2.31302170283806,0.997867803837953,0.871,-5.08946019807571,35.0624911193876
