"","county.fips","state","county","people.living.alone","elder.living.alone","family.with.grandchild","marry.divorce.ratio","non.religious.ratio","self.employed.rate","voting.for.libertarian","people.living.alone_zscore","elder.living.alone_zscore","family.with.grandchild_zscore","marry.divorce.ratio_zscore","non.religious.ratio_zscore","self.employed.rate_zscore","voting.for.libertarian_zscore","score"
"2397",46073,"South Dakota","Jerauld",0.375442739,0.226102941,0.021251476,9.720588235,0.33674083,NA,NA,1.64633409250767,-1.09203943104543,-1.0481924976216,2.71207144746547,-0.870936574972782,NA,NA,NA
"2398",46075,"South Dakota","Jones",0.375328084,0.290441176,0.010498688,4.495412844,0.125408942,NA,NA,1.64412911812263,0.246325060936087,-1.37944338949015,0.00214428294944865,-1.97492002213573,NA,NA,NA
"2399",46077,"South Dakota","Kingsbury",0.307885485,0.241197183,0.006027122,5.747572816,0.19047619,NA,NA,0.347114567901256,-0.778048885203193,-1.51719466158341,0.651550679582007,-1.63501313243602,NA,NA,NA
"2400",46079,"South Dakota","Lake",0.284260662,0.269941891,0.011257848,5.366336634,0.400849986,NA,NA,-0.107223485965923,-0.180101233708293,-1.35605667089485,0.453830563339085,-0.536034692888679,NA,NA,NA
"2401",46081,"South Dakota","Lawrence",0.352326942,0.337462083,0.015122873,3.896,0.6046647,0.121389565,NA,1.20178531334565,1.22445435387621,-1.23699052931889,-0.308728563828721,0.528679547227559,0.600673910730498,NA,NA
"2402",46083,"South Dakota","Lincoln",0.206844937,0.285418821,0.020429629,8.413333333,0.740673102,0.14624781,NA,-1.5960350565422,0.141849991047616,-1.07351035488145,2.03409122579132,1.23917821311315,1.32221152893377,NA,NA
"2403",46085,"South Dakota","Lyman",0.265843621,0.200361011,0.0781893,4.295918367,-0.146853147,NA,NA,-0.461408682017214,-1.62752326996445,0.705836781208665,-0.10131932581752,-3.39719870610795,NA,NA,NA
"2404",46087,"South Dakota","McCook",0.2265625,0.259363296,0.024356618,7.56626506,0.396339317,NA,NA,-1.21683902191272,-0.400157253632575,-0.952535347412879,1.59477710685165,-0.559598121762371,NA,NA,NA
"2405",46089,"South Dakota","McPherson",0.350917431,0.33427762,0.025229358,7.8,0.360016591,NA,NA,1.17467846540675,1.15821112844068,-0.925649678006083,1.71599881058499,-0.749345578425584,NA,NA,NA
"2406",46091,"South Dakota","Marshall",0.330796253,0.282583622,0.023419204,7.083333333,0.304691129,NA,NA,0.787720355539217,0.0828721582037168,-0.981413367099501,1.34431473809402,-1.03836203889767,NA,NA,NA
"2407",46093,"South Dakota","Meade",0.236712378,0.272399081,0.02115264,5.836734694,0.648733753,0.089367209,NA,-1.02164281589207,-0.128986747181703,-1.051237244077,0.697792609689777,0.758893290664832,-0.328809827059413,NA,NA
"2408",46095,"South Dakota","Mellette",0.302047782,0.23024055,0.155290102,2.119205298,0.628258603,NA,NA,0.234847457156147,-1.00596885470302,3.0810077067659,-1.23022571338114,0.651932496001518,NA,NA,NA
"2409",46097,"South Dakota","Miner",0.350549451,0.352733686,0.006593407,4.972477064,0.457354221,NA,NA,1.16760170055387,1.54213436469463,-1.49974965929174,0.249563592782268,-0.240860402226944,NA,NA,NA
"2410",46099,"South Dakota","Minnehaha",0.315033719,0.298213713,0.022731352,4.125,0.330813228,0.082890466,NA,0.484585004151601,0.408009439337399,-1.00260336809957,-0.189962536999638,-0.901901965720486,-0.51680434227699,NA,NA
"2411",46101,"South Dakota","Moody",0.264753436,0.325,0.05982215,5.495145631,0.358112374,NA,NA,-0.482374448882649,0.965218001133135,0.140017496146643,0.520634636673273,-0.75929307886057,NA,NA,NA
"2412",46103,"South Dakota","Pennington",0.316682953,0.285032571,0.037656523,3.572463768,0.509338778,0.132072016,NA,0.516302057266944,0.133815215380739,-0.542817849679545,-0.476523816273666,0.0307033971562265,0.910743678371504,NA,NA
"2413",46105,"South Dakota","Perkins",0.31015625,0.338582677,0.03515625,6.07,0.301587302,NA,NA,0.390784522630217,1.247764959452,-0.619841377081448,0.81877074764039,-1.05457622059682,NA,NA,NA
"2414",46107,"South Dakota","Potter",0.3552015,0.318110236,0.00656045,5.696078431,0.140776699,NA,NA,1.25706704339071,0.821897073915711,-1.50076493418076,0.624844201370404,-1.89463990204319,NA,NA,NA
"2415",46109,"South Dakota","Roberts",0.270833333,0.224751897,0.115679825,3.949579832,0.414007782,NA,NA,-0.365449612210099,-1.12014385941069,1.86077165418024,-0.280940512454006,-0.46729925914691,NA,NA,NA
"2416",46111,"South Dakota","Sanborn",0.330357143,0.326133909,0.004464286,4.768518519,0.438626609,NA,NA,0.779275662309828,0.988805585448096,-1.56533946075961,0.143784789168771,-0.338692176922915,NA,NA,NA
"2417",46113,"South Dakota","Shannon",NA,0.188728702,NA,NA,NA,NA,NA,NA,-1.86949865715617,NA,NA,NA,NA,NA,NA
"2418",46115,"South Dakota","Spink",0.337535584,0.33129771,0.008540057,5.931818182,0.296337054,NA,NA,0.917327020990499,1.09622301618829,-1.43978106801514,0.747105658103798,-1.082003159997,NA,NA,NA
"2419",46117,"South Dakota","Stanley",0.339471577,0.274881517,0.073658927,7.56,0.531543624,NA,NA,0.954558846681658,-0.07734709315612,0.566273897912983,1.59152786543661,0.146700006389199,NA,NA,NA
"2420",46119,"South Dakota","Sully",0.384083045,0.235294118,0.008650519,6,0.558782849,NA,NA,1.81249913902916,-0.900844491732637,-1.43637817045801,0.782466721972111,0.28899587000987,NA,NA,NA
"2421",46121,"South Dakota","Todd",0.265035255,0.44534413,0.297801742,2.448979592,0.671423973,NA,NA,-0.476954679346056,3.46861758009901,7.47122797816436,-1.05919522146522,0.877425460748343,NA,NA,NA
"2422",46123,"South Dakota","Tripp",0.317467872,0.302688638,0.029509757,3.699186992,0.410384068,NA,NA,0.531397136324399,0.501096865877471,-0.79378750548829,-0.410801485175623,-0.486229295267406,NA,NA,NA
"2423",46125,"South Dakota","Turner",0.29189501,0.279375,0.030862417,6.242105263,0.500518852,NA,NA,0.0395955955088799,0.016126377052109,-0.75211739803384,0.908029517434645,-0.0153712979659887,NA,NA,NA
"2424",46127,"South Dakota","Union",0.264658576,0.28592233,0.012721158,6,0.665159717,NA,NA,-0.484198738012343,0.152323989393905,-1.31097787434644,0.782466721972111,0.844701412341644,NA,NA,NA
"2425",46129,"South Dakota","Walworth",0.309090909,0.230177059,0.005194805,4.74137931,0.21335842,NA,NA,0.370296540280257,-1.00728959500559,-1.54283505815473,0.129709610023732,-1.51547791513756,NA,NA,NA
"2426",46135,"South Dakota","Yankton",0.32235684,0.303611111,0.017707363,4.970873786,0.403303303,0.082463631,NA,0.625418759535667,0.52028615678686,-1.15737260906181,0.24873208641562,-0.523218731302023,-0.529193692742632,NA,NA
"2427",46137,"South Dakota","Ziebach",0.165457184,0.266009852,0.287373004,1.756756757,0.605470369,NA,NA,-2.39197884634141,-0.261895541225223,7.14995978580686,-1.41820201532249,0.53288830743081,NA,NA,NA
"2428",47001,"Tennessee","Anderson",0.278726633,0.313113852,0.051302748,3.887218045,0.425968907,0.064530277,0.034603929,-0.213650525267107,0.717962252982178,-0.122431601769798,-0.313283139824974,-0.404815153532679,-1.04972881223945,0.324588088612144,0.816495687500089
"2429",47003,"Tennessee","Bedford",0.226373995,0.262610229,0.071324844,3.352112676,0.587216593,0.063592567,0.019928362,-1.22046423403999,-0.332614526744855,0.49437002745211,-0.590804269130827,0.437531819856061,-1.07694686564448,-0.762695910189677,4.04036401334588
"2430",47005,"Tennessee","Benton",0.355200492,0.266727773,0.073744047,2.267379679,0.506744831,NA,0.013116308,1.25704765815518,-0.246961342696962,0.568896108628553,-1.15337819150678,0.01715279398924,NA,-1.2673876412263,NA
"2431",47007,"Tennessee","Bledsoe",0.219955111,0.270117888,0.119159355,3.638461538,0.795480453,NA,0.020368782,-1.34390826003583,-0.176440142671287,1.96796221869089,-0.442295462900393,1.52548809686742,NA,-0.730066055496343,NA
"2432",47009,"Tennessee","Blount",0.267000401,0.274460769,0.058257065,4.570247934,0.479243051,0.092676662,0.031910818,-0.439162201103791,-0.0860994965018486,0.0918034141708711,0.0409559262101338,-0.126514639140951,-0.232749351544119,0.12506077240711,0.810312403844337
"2433",47011,"Tennessee","Bradley",0.263016509,0.263872748,0.069112045,3.976744186,0.378374148,0.10297738,0.028397041,-0.515777959795275,-0.306351596155416,0.426202437588361,-0.266852292384317,-0.653446945946844,0.0662402002727372,-0.135268079449712,2.23765911104719
"2434",47013,"Tennessee","Campbell",0.257494919,0.260194457,0.079077744,3.447552448,0.598008759,0.055375405,0.020028726,-0.621965779905186,-0.382867435695857,0.733206228776614,-0.541306441524217,0.493909362950905,-1.31545893670463,-0.755260138116561,3.85615559777216
"2435",47015,"Tennessee","Cannon",0.287779933,0.25,0.039675542,3.96124031,0.608437888,NA,0.019947309,-0.0395430323527383,-0.594932613794579,-0.480619855591913,-0.274893051130915,0.54839042538445,NA,-0.761292164090784,NA
"2436",47017,"Tennessee","Carroll",0.315799054,0.261145235,0.06652712,3.807407407,0.438045007,0.144090424,0.017430663,0.499303455775829,-0.363089343944394,0.346571116700855,-0.354675246261455,-0.341730426317805,1.25959105206644,-0.947745534270526,0.594917159652768
"2437",47019,"Tennessee","Carter",0.31515692,0.291171651,0.089650486,3.348993289,0.537316346,0.124808576,0.019398596,0.486954329948222,0.261520407875277,1.05891061511773,-0.592422073498216,0.176856314523224,0.699914426444733,-0.801945234928493,0.828032444752981
"2438",47021,"Tennessee","Cheatham",0.205648835,0.20763214,0.103995835,4.07518797,0.709144916,0.16886984,0.029075609,-1.61903775395529,-1.4762691848902,1.50083410978866,-0.215796497224053,1.07447710817117,1.9788405727429,-0.0849943061434442,1.84361417108757
"2439",47023,"Tennessee","Chester",0.236083824,0.225,0.134577603,3.661654135,0.489764143,NA,0.017673275,-1.03373077951874,-1.11498281877048,2.44293749031817,-0.430267110946078,-0.0715531682337373,NA,-0.929770886645851,NA
"2440",47025,"Tennessee","Claiborne",0.307904549,0.257461202,0.097166294,3.530612245,0.429235715,0.088239634,0.017877095,0.347481195014565,-0.439724628615913,1.29044294916103,-0.498229227205788,-0.387749570145379,-0.361538918748934,-0.914670262279121,3.5448743611416
"2441",47027,"Tennessee","Clay",0.294988227,0.319623972,0.103262698,4.456692913,0.547289276,NA,0.01609589,0.0990824408481598,0.853385822598887,1.47824905695289,-0.0179369937490935,0.228954224327138,NA,-1.04663625003863,NA
"2442",47029,"Tennessee","Cocke",0.252179371,0.275814034,0.07552828,3.06875,0.610405845,0.080830077,0.017400627,-0.724191127098584,-0.0579488668763801,0.623861274179227,-0.737764352887057,0.558670899255617,-0.576609375642468,-0.949970842647914,3.11167494007601
"2443",47031,"Tennessee","Coffee",0.300173975,0.269353258,0.054958291,3.266666667,0.510632417,0.101488909,0.025887537,0.198811554338898,-0.192345982200516,-0.00981877251901745,-0.63511904204494,0.0374612795379157,0.023035709364202,-0.321192312845885,0.879530021331308
"2444",47033,"Tennessee","Crockett",0.234638946,0.265881363,0.055875255,3.802919708,0.321472216,NA,0.014081897,-1.06151778383177,-0.264568370456709,0.0184292635076721,-0.357002696828419,-0.950698778758708,NA,-1.19584904451525,NA
"2445",47035,"Tennessee","Cumberland",0.272367379,0.226941833,0.068619689,4.950413223,0.463701039,0.097248031,0.017867982,-0.335947783807714,-1.07458879278332,0.411034895540956,0.238120646353627,-0.207705055532858,-0.100060390590186,-0.915345426590052,2.80656169849146
"2446",47037,"Tennessee","Davidson",0.351770747,0.318066158,0.041884033,3.517241379,0.383006185,0.125543329,0.038555736,1.19108891346699,0.820980162998314,-0.412584978178384,-0.50516374524109,-0.62924949887418,0.721241432015228,0.617369724746069,-2.62885196728971
"2447",47039,"Tennessee","Decatur",0.274057143,0.36436733,0.067885714,4.533333333,0.441276782,NA,0.015243902,-0.303451282680284,1.7841375225673,0.38842402723785,0.0218109458924442,-0.324847852946033,NA,-1.10975837128758,NA
"2448",47041,"Tennessee","DeKalb",0.233079895,0.297129021,0.086999875,4.776,0.572310757,NA,0.01682243,-1.09150049300253,0.38544566745997,0.977255768230894,0.147664901715353,0.359664743733003,NA,-0.992808325264784,NA
"2449",47043,"Tennessee","Dickson",0.248181864,0.275339186,0.053552357,3.88372093,0.530995121,0.110607051,0.026151131,-0.801068721089464,-0.0678266588656754,-0.0531300413181718,-0.315096844863901,0.143834663925031,0.287699705600431,-0.301663149960378,1.00099096393579
"2450",47045,"Tennessee","Dyer",0.311276349,0.302569874,0.076676445,3.25,0.389554632,0.121757478,0.014472106,0.412325577130331,0.498626336175721,0.659231699064592,-0.643762857853121,-0.595040855961644,0.611352986012202,-1.16693922441164,1.54266973797274
"2451",47047,"Tennessee","Fayette",0.228533769,0.183554666,0.060444389,4.95412844,0.429554656,0.108574954,0.01345777,-1.17892878990342,-1.97712899645028,0.159186219988813,0.240047465401216,-0.386083443996818,0.228715878329518,-1.24208939082147,4.47465349743006
"2452",47049,"Tennessee","Fentress",0.335886067,0.281281281,0.096466479,3.18902439,0.635026232,NA,0.014591572,0.885604525393354,0.0557808500437761,1.26888441542141,-0.675386573718534,0.68728613081379,NA,-1.15808822259339,NA
"2453",47051,"Tennessee","Franklin",0.301694298,0.266762383,0.068743548,3.976,0.503413288,0.068705674,0.019446476,0.228049470452366,-0.246241385193194,0.414850501708951,-0.26723824877926,-0.000250960646745792,-0.928533369583177,-0.798397899560624,2.42746289501958
"2454",47053,"Tennessee","Gibson",0.28766207,0.313602941,0.05278864,3.8671875,0.347716592,0.071322969,0.015603417,-0.0418097010191213,0.728136286370237,-0.0766571430693806,-0.323671560108254,-0.813599938828217,-0.852563533400641,-1.08312260949185,2.30997391340847
"2455",47055,"Tennessee","Giles",0.277841158,0.254059609,0.053620009,3.039473684,0.410400053,0.078766161,0.014546108,-0.230679435420129,-0.510484594091697,-0.0510459506305574,-0.752947897566152,-0.486145790711753,-0.636516784021926,-1.16145656125598,3.72718511243708
"2456",47057,"Tennessee","Grainger",0.280744943,0.296020613,0.084769346,3.95,0.478726569,0.119418928,0.016233766,-0.174835629701512,0.362388555156092,0.908541987154891,-0.280722601170335,-0.129212706073271,0.543474026856023,-1.0364212873991,1.623871629487
"2457",47059,"Tennessee","Greene",0.289427698,0.265780731,0.087083151,3.358108108,0.512344623,0.117687097,0.020396048,-0.00785423014116352,-0.266661718145794,0.979821172595906,-0.587694864599106,0.0464057275340136,0.493205747061106,-0.728045970990488,2.03046648187734
"2458",47061,"Tennessee","Grundy",0.220566936,0.296265212,0.056279743,4.990196078,0.703377929,NA,0.016796137,-1.33214201823976,0.367476705559569,0.0308899398225151,0.258753186197591,1.04435075928811,NA,-0.994756322107461,NA
"2459",47063,"Tennessee","Hamblen",0.28049528,0.300462725,0.075231907,4.221311475,0.263058342,0.087941062,0.02140924,-0.179636994839471,0.454793405401129,0.614731193629349,-0.140012618991784,-1.25584889401563,-0.370205296031086,-0.652980561298718,2.7586221534049
"2460",47065,"Tennessee","Hamilton",0.321329001,0.285221308,0.044878883,3.94214876,0.409328604,0.094519998,0.038221167,0.605651992565655,0.1377413240022,-0.32032548849882,-0.284794481434446,-0.491742967605754,-0.17924451775604,0.592582163202782,-0.700519001473217
"2461",47067,"Tennessee","Hancock",0.340112202,0.299739357,0.032608696,3.651851852,0.187781447,NA,0.018825639,0.966878952350117,0.439745898334209,-0.698321445188743,-0.435350858569502,-1.64909028706949,NA,-0.844394496214376,NA
"2462",47069,"Tennessee","Hardeman",0.339258114,0.257459731,0.048686244,2.729166667,0.412025764,0.125198278,0.009058557,0.950453657661082,-0.439755228369974,-0.203035746813636,-0.913882096283508,-0.477653186728246,0.71122595116778,-1.56801846069802,1.53459361643725
"2463",47071,"Tennessee","Hardin",0.286363215,0.269133192,0.051636229,3.897058824,0.408370914,0.100493168,0.01346869,-0.0667884808794254,-0.196923796936845,-0.112158370430055,-0.308179427061947,-0.496745875200625,-0.00586675697995686,-1.24128034942178,2.20362631605052
"2464",47073,"Tennessee","Hawkins",0.269921412,0.2277892,0.081397901,3.61971831,0.462809189,0.041685122,0.019110426,-0.382987115556499,-1.05696185750173,0.804681094227794,-0.452016243334941,-0.212364019434,-1.71283430203508,-0.823295185491542,5.44513981758158
"2465",47075,"Tennessee","Haywood",0.330008429,0.33488192,0.066732228,2.898550725,0.357590685,NA,0.008779631,0.772569409309912,1.17078178199535,0.352889683376715,-0.826034622148806,-0.762018346807672,NA,-1.58868354141686,NA
"2466",47077,"Tennessee","Henderson",0.298992886,0.328109453,0.097385198,3.337662338,0.506249551,0.080173776,0.016834687,0.176097577700685,1.02990086793365,1.29718651606048,-0.598298632583217,0.0145654848666771,-0.595659226521499,-0.991900228155261,2.26248067281944
"2467",47079,"Tennessee","Henry",0.323852218,0.299029126,0.054954398,3.344370861,0.390446908,0.158802934,0.017226728,0.654176948763828,0.424971667248999,-0.0099387004597565,-0.594819398423385,-0.5903796666654,1.68663766871986,-0.962854678761887,-0.627671241341773
"2468",47081,"Tennessee","Hickman",0.275755495,0.293103448,0.057119963,3.574626866,0.662908726,0.091050281,0.020606681,-0.270789622423129,0.301705664908151,0.056773796582808,-0.47540197105488,0.832942388054155,-0.279956830311468,-0.712440584805434,0.660714752215413
"2469",47083,"Tennessee","Houston",0.362587413,0.307118644,0.03986014,2.584795322,0.63431124,NA,0.027777778,1.39910837586767,0.59324988701125,-0.474933120938803,-0.988757253635564,0.683551061107443,NA,-0.181148061528089,NA
"2470",47085,"Tennessee","Humphreys",0.305771531,0.276105061,0.053827751,4.248,0.585518694,NA,0.023207046,0.306460305800552,-0.0518949208362392,-0.0446462408270575,-0.126171177611091,0.428662110657445,NA,-0.519784637982781,NA
"2471",47087,"Tennessee","Jackson",0.354189697,0.285642317,0.041123148,2.592178771,0.756133253,NA,0.013882669,1.23760867090187,0.146499156672068,-0.436024837204657,-0.984927983321044,1.31994099319412,NA,-1.21060945660108,NA
"2472",47089,"Tennessee","Jefferson",0.24359665,0.242058054,0.084186297,4.25984252,0.4336814,0.122042966,0.026059144,-0.889248734346052,-0.760141039602881,0.890580552292317,-0.120029304038847,-0.364525613279482,0.619639585953011,-0.308478286520198,2.71336394412677
"2473",47091,"Tennessee","Johnson",0.286922292,0.268837209,0.073334305,3.614285714,0.479719189,0.080326136,0.015503876,-0.0560366561507529,-0.20308083772962,0.556273577343085,-0.454833744829647,-0.124027326527886,-0.591236811684512,-1.09049740710783,3.07598636137333
"2474",47093,"Tennessee","Knox",0.304757988,0.306436844,0.050000781,3.975206612,0.433466744,0.101368627,0.041273513,0.286968470702752,0.579067077821147,-0.162540058286696,-0.267649722755216,-0.365646961662241,0.0195443933926711,0.81872449655227,-1.23354781233808
"2475",47095,"Tennessee","Lake",0.370835345,0.329222011,0.053597296,1.604519774,0.424411135,NA,0.009137056,1.5577275271438,1.05304430857156,-0.0517456483747155,-1.49715652015811,-0.412952848788844,NA,-1.56220262362529,NA
"2476",47097,"Tennessee","Lauderdale",0.300524934,0.282525698,0.073053368,3.118518519,0.495446049,0.093101894,0.010758007,0.205560981796924,0.0816672226807961,0.54761901893378,-0.711952958726368,-0.0418712767231867,-0.22040652989827,-1.44210954067034,2.67673112047423
"2477",47099,"Tennessee","Lawrence",0.278104714,0.274509804,0.057635139,3.472972973,0.390113001,0.11705388,0.017298608,-0.225610888657895,-0.0850794700298082,0.0726443326213939,-0.528122621637058,-0.592123974182739,0.474825934407967,-0.957529230427668,1.98628458314859
"2478",47101,"Tennessee","Lewis",0.319909128,0.291205898,0.074555969,3.173333333,0.689079638,NA,0.012765037,0.578345869021002,0.262232814250071,0.593908215872525,-0.683524409948398,0.969657457032095,NA,-1.29341262121809,NA
"2479",47103,"Tennessee","Lincoln",0.289980046,0.314530851,0.064210376,4.147286822,0.413516804,0.105327928,0.017305963,0.00276818660148972,0.747438677798204,0.275201392287883,-0.178403946171747,-0.4698640949133,0.134467414438197,-0.956984312891521,0.995779467426561
"2480",47105,"Tennessee","Loudon",0.268106968,0.208160032,0.051786615,5.132743363,0.450151223,0.074463747,0.024496601,-0.417881385698163,-1.46528797117799,-0.107525572254871,0.332682333248782,-0.278488375161856,-0.761399033355475,-0.424244035219365,2.9070928951092
"2481",47107,"Tennessee","McMinn",0.275386287,0.246427327,0.079147569,3.801470588,0.314025077,0.100490084,0.018128499,-0.277890003416129,-0.669251386833054,0.73535726100423,-0.357754252395225,-0.989602127716257,-0.00595627343675175,-0.896044232604439,3.93185553740609
"2482",47109,"Tennessee","McNairy",0.29944999,0.274863139,0.080464453,3.429530201,0.337972628,0.059783149,0.014943216,0.184888320462013,-0.0777293924628027,0.775925251323338,-0.550653300348332,-0.864501745780094,-1.18751936947413,-1.13203560776258,4.40347634668926
"2483",47111,"Tennessee","Macon",0.275955105,0.330342306,0.068422189,5.216981132,0.763245558,0.081527531,0.012126866,-0.266950845771451,1.07634869434689,0.40495070127022,0.376370477934704,1.35709519204921,-0.556365014145252,-1.34069345996179,-0.240854343182102
"2484",47113,"Tennessee","Madison",0.318483682,0.284153871,0.061991266,3.48,0.282181274,0.093923525,0.017313746,0.550932568970765,0.115536490776246,0.206839385461893,-0.52447820208592,-1.15595199445628,-0.196557795814992,-0.956407685674142,2.37376600374622
"2485",47115,"Tennessee","Marion",0.262587472,0.285060627,0.074586107,3.70212766,0.58740507,0.070934579,0.020346161,-0.524028935289018,0.134398836522771,0.594836648515216,-0.409276369653425,0.438516410918678,-0.863836975895634,-0.731742001055168,2.55080568296701
"2486",47117,"Tennessee","Marshall",0.260496933,0.253478371,0.068642868,3.716312057,0.512617285,0.12731918,0.02234832,-0.564232894522636,-0.522575511733289,0.411748948902988,-0.401919930899467,0.0478300953259217,0.772787440223929,-0.583405964447038,1.66326571495557
"2487",47119,"Tennessee","Maury",0.239281636,0.251166861,0.047103706,5,0.568591915,0.100162913,0.026068026,-0.972232427522066,-0.570659561705443,-0.251787486726659,0.263837783853845,0.340237765393537,-0.0154527678226255,-0.307820236546568,1.01030195762266
"2488",47121,"Tennessee","Meigs",0.271007994,0.211320755,0.066874634,3.855172414,0.518890108,NA,0.017824074,-0.362090639369266,-1.39953858541711,0.357276649297314,-0.329902931401833,0.0805988971594764,NA,-0.91859848426199,NA
"2489",47123,"Tennessee","Monroe",0.274685044,0.234620887,0.083073113,3.527027027,0.401513514,0.081057177,0.020183701,-0.291375877147669,-0.914849048514483,0.856287753734975,-0.500088625010051,-0.532568467627259,-0.570017550954363,-0.743778344076555,4.40896566706535
"2490",47125,"Tennessee","Montgomery",0.23372063,0.260034254,0.056235476,4.241935484,0.525262531,0.07782561,0.040558834,-1.07917827188178,-0.386199979815367,0.0295262485426028,-0.129316411104373,0.113888002636641,-0.663817300544259,0.765775330024007,1.40837487922773
"2491",47127,"Tennessee","Moore",0.254949495,0.215053763,0.06020202,5.209090909,0.675282464,NA,0.024265208,-0.670917807458018,-1.32188452239404,0.151719789197906,0.372278379958698,0.897581955990686,NA,-0.441387489120312,NA
"2492",47129,"Tennessee","Morgan",0.273417722,0.270791075,0.109845288,3.342657343,0.476776801,0.035599123,0.01715138,-0.315748233761857,-0.162436501177803,1.68103263348253,-0.595708078444171,-0.139398161842294,-1.88948704734544,-0.968437064419744,5.75224772047384
"2493",47131,"Tennessee","Obion",0.319974453,0.248239101,0.063388153,3.521428571,0.254165719,0.086057275,0.015756388,0.579602159210727,-0.631562849230253,0.249871951954377,-0.502992146300433,-1.30230335333442,-0.424884264123254,-1.07178928788454,3.60380169361655
"2494",47133,"Tennessee","Overton",0.285534303,0.292465568,0.077196197,4.104477612,0.668473191,0.114526576,0.013488881,-0.0827296062333447,0.28843647991815,0.675243203573978,-0.200606041295729,0.862010775747345,0.401468184951576,-1.2397844378008,0.646447848286779
"2495",47135,"Tennessee","Perry",0.255897772,0.327427356,0.038007864,6.611111111,0.555223524,NA,0.020665499,-0.65268112789826,1.01571188054712,-0.531994422341445,1.09940662854231,0.270402197657531,NA,-0.708082874453151,NA
"2496",47137,"Tennessee","Pickett",0.329014345,0.212871287,0.034706155,4.167883212,0.617476505,NA,0.01376673,0.753451797722282,-1.36728440604024,-0.633707024779104,-0.167722062296978,0.595607547455709,NA,-1.21919914990132,NA
"2497",47139,"Tennessee","Polk",0.259920069,0.28492201,0.047245218,4.325581395,0.31372549,NA,0.017484663,-0.575326787886664,0.131515324552245,-0.247428061412024,-0.0859352211045074,-0.991167149881701,NA,-0.943744780096238,NA
"2498",47141,"Tennessee","Putnam",0.287852692,0.273886581,0.034415808,3.837398374,0.544556315,0.139257609,0.027818609,-0.0381437760509519,-0.0980437599856363,-0.642651468090118,-0.339121062893105,0.2146774214542,1.11931333639033,-0.178122972756045,-1.32321065424891
"2499",47143,"Tennessee","Rhea",0.252665412,0.220675537,0.075258702,3.455172414,0.570520231,0.036228783,0.019978304,-0.714843885765192,-1.20494033355291,0.615556641657118,-0.53735450664914,0.350311157369762,-1.87121048048893,-0.758995805282783,5.35259049602631
"2500",47145,"Tennessee","Roane",0.281587287,0.267085147,0.078583567,3.96350365,0.39307917,0.08856961,0.02750473,-0.158636188391552,-0.23952724581884,0.71798258891773,-0.273719217510114,-0.576628908537521,-0.351961006184944,-0.201377652746257,2.51983280810696
"2501",47147,"Tennessee","Robertson",0.1986735,0.253727439,0.06824691,4.639344262,0.460887601,0.086341245,0.026444879,-1.75318310306422,-0.517394397155171,0.399551048168547,0.0767912814286451,-0.22240226479462,-0.41664172578472,-0.279899936308733,3.51228119384736
"2502",47149,"Tennessee","Rutherford",0.21419024,0.259023556,0.054432348,4.99009901,0.618452879,0.08551537,0.036449607,-1.45477471058809,-0.407224527898117,-0.026020997265011,0.258702843923825,0.600708058999146,-0.440613646587401,0.461330754591629,0.955850230293996
"2503",47151,"Tennessee","Scott",0.244814251,0.320349228,0.069729286,3.348387097,0.64590389,0.103238217,0.011231223,-0.865832581398505,0.868472603857287,0.445217192807923,-0.592736462211472,0.744110278317264,0.0738112781070448,-1.40704989460849,1.6244419707448
"2504",47153,"Tennessee","Sequatchie",0.205080123,0.247566064,0.102113877,4.487603306,0.637432074,NA,0.022479803,-1.62997487307321,-0.645563370422508,1.44285842330073,-0.00190596945068563,0.699854086220924,NA,-0.573664646648928,NA
"2505",47155,"Tennessee","Sevier",0.240758345,0.244848036,0.074503626,4.115384615,0.410977841,0.139710694,0.025198282,-0.943833269010353,-0.702103811163718,0.592295734957522,-0.194949353911786,-0.483127465394139,1.13246462167791,-0.372257865038461,2.15610287779807
"2506",47157,"Tennessee","Shelby",0.334062514,0.287569278,0.063661427,3.716981132,0.313599227,0.078012697,0.02056713,0.850535076570662,0.186583815193291,0.258290443625978,-0.401572929242695,-0.991826739228621,-0.6583868967335,-0.71537084088594,1.98832895795278
"2507",47159,"Tennessee","Smith",0.263883313,0.235249042,0.079887595,4.207692308,0.632686897,0.103901722,0.022996235,-0.49910811882147,-0.901782163054217,0.758154536697373,-0.147075913111049,0.675065603463138,0.0930702329273055,-0.535403211839001,2.07338810713267
"2508",47161,"Tennessee","Stewart",0.32390493,0.292279412,0.057552544,3.82962963,0.463864685,NA,0.027741083,0.655190673501382,0.284564061279851,0.0700999071743484,-0.343150158344338,-0.206850179929823,NA,-0.183866722165598,NA
"2509",47163,"Tennessee","Sullivan",0.314807907,0.276894098,0.0538605,3.274509804,0.377186826,0.093774261,0.028790263,0.480242326764352,-0.0354813666928964,-0.0436373735958052,-0.631051364231114,-0.659649435532573,-0.200890345882123,-0.106135032080786,1.10932784405934
"2510",47165,"Tennessee","Sumner",0.233087365,0.221262762,0.056884826,4.545454545,0.464191644,0.098259579,0.029396546,-1.09135683456062,-1.19272487428823,0.0495301551233747,0.0280973572007107,-0.205142168293165,-0.0706991088658214,-0.0612167127650446,2.64257249669555
