county_fips,county_state_name,county_name,self_employed,divorce_marriage,living_alone,living_alone_65over,living_grandchildren,carpool_drive_alone
32009,"Esmeralda County, Nevada",Esmeralda County,0.237163814,0.582125604,0.443298969,0.111340206,0.014101058,0.090566038
32011,"Eureka County, Nevada",Eureka County,0.070811744,0.163898117,0.107017544,0.045614035,0,0.439759036
32013,"Humboldt County, Nevada",Humboldt County,0.129353831,0.170915116,0.292442027,0.124248497,0.023625891,0.250401284
32015,"Lander County, Nevada",Lander County,0.055674518,0.343478261,0.255319149,0.057180851,0.039576366,0.238943894
32017,"Lincoln County, Nevada",Lincoln County,0.048455482,0.44272997,0.299088146,0.13556231,0.01856308,0.261627907
32019,"Lyon County, Nevada",Lyon County,0.070804896,0.308191593,0.258909403,0.143924431,0.046705249,0.149960262
32021,"Mineral County, Nevada",Mineral County,0.041292639,0.305415617,0.393407762,0.230728336,0.072612732,0.109662577
32023,"Nye County, Nevada",Nye County,0.105216095,0.309803044,0.289055706,0.141895912,0.032393919,0.1434616
32027,"Pershing County, Nevada",Pershing County,0.108108108,0.331444759,0.280487805,0.118769883,0.007900677,0.139740968
32029,"Storey County, Nevada",Storey County,0.107886905,0.365222623,0.399527187,0.296690307,0.011584327,0.133673469
32031,"Washoe County, Nevada",Washoe County,0.08692026,0.290450822,0.274841493,0.11161002,0.033202106,0.172340219
32033,"White Pine County, Nevada",White Pine County,0.089337176,0.311735261,0.319952423,0.146892655,0.008424182,0.123131393
32510,"Carson City, Nevada",Carson City,0.088734455,0.335341091,0.309484051,0.160137016,0.033005453,0.163065996
33001,"Belknap County, New Hampshire",Belknap County,0.118324097,0.236282272,0.293419633,0.145708121,0.031799032,0.115126692
33003,"Carroll County, New Hampshire",Carroll County,0.154632948,0.282501439,0.311910922,0.187627056,0.01465007,0.108365426
33005,"Cheshire County, New Hampshire",Cheshire County,0.100641796,0.266822077,0.289735045,0.133698485,0.020542219,0.099881737
33007,"Coos County, New Hampshire",Coos County,0.139006306,0.298527543,0.331571219,0.173935389,0.022580503,0.135990293
33009,"Grafton County, New Hampshire",Grafton County,0.111878155,0.267875181,0.306407479,0.151094516,0.025963387,0.129042318
33011,"Hillsborough County, New Hampshire",Hillsborough County,0.076567891,0.232831736,0.272225028,0.104885057,0.028118405,0.09516261
33013,"Merrimack County, New Hampshire",Merrimack County,0.088233466,0.248117309,0.254899668,0.118627926,0.02589911,0.101854632
33015,"Rockingham County, New Hampshire",Rockingham County,0.100716788,0.19489567,0.2370959,0.112892941,0.022723764,0.070486397
33017,"Strafford County, New Hampshire",Strafford County,0.077021859,0.237718727,0.278177929,0.118383608,0.019035903,0.09717571
33019,"Sullivan County, New Hampshire",Sullivan County,0.1,0.315199336,0.289435601,0.145661612,0.021902897,0.101735263
34001,"Atlantic County, New Jersey",Atlantic County,0.080047218,0.242555272,0.286946737,0.131254689,0.034557544,0.127073532
34003,"Bergen County, New Jersey",Bergen County,0.113407087,0.150462103,0.238551147,0.11041691,0.027662333,0.109222513
34005,"Burlington County, New Jersey",Burlington County,0.081842693,0.186787498,0.262338496,0.120088963,0.031761107,0.088818806
34007,"Camden County, New Jersey",Camden County,0.07493526,0.223181389,0.279733544,0.118677581,0.036326415,0.126261765
34009,"Cape May County, New Jersey",Cape May County,0.110081963,0.172929936,0.296878249,0.152251773,0.026965224,0.101789399
34011,"Cumberland County, New Jersey",Cumberland County,0.059098249,0.241181114,0.259261372,0.128366043,0.041775262,0.163142685
34013,"Essex County, New Jersey",Essex County,0.087977416,0.202886872,0.305612542,0.111723578,0.034771126,0.126399529
34015,"Gloucester County, New Jersey",Gloucester County,0.06823244,0.191904231,0.241008764,0.111313139,0.035515589,0.084500935
34017,"Hudson County, New Jersey",Hudson County,0.07575619,0.19251974,0.302795342,0.090372827,0.033369954,0.180282439
34019,"Hunterdon County, New Jersey",Hunterdon County,0.115167376,0.143699212,0.223166116,0.103691924,0.018259372,0.07152257
34021,"Mercer County, New Jersey",Mercer County,0.071577581,0.183178285,0.291051889,0.125282159,0.025407533,0.161418556
34023,"Middlesex County, New Jersey",Middlesex County,0.073854374,0.138810359,0.227163895,0.10226283,0.040800212,0.131538653
34025,"Monmouth County, New Jersey",Monmouth County,0.099078313,0.152705437,0.265858446,0.13289698,0.02031079,0.101749455
34027,"Morris County, New Jersey",Morris County,0.098956583,0.145764887,0.24835581,0.112100292,0.022541298,0.083876698
34029,"Ocean County, New Jersey",Ocean County,0.096524077,0.181827722,0.285764994,0.176876884,0.022671902,0.10484627
34031,"Passaic County, New Jersey",Passaic County,0.08302723,0.190481053,0.233859454,0.105175245,0.049421776,0.156455753
34033,"Salem County, New Jersey",Salem County,0.06786836,0.233463525,0.306619787,0.132799871,0.033460551,0.089485556
34035,"Somerset County, New Jersey",Somerset County,0.088395011,0.132900579,0.236050358,0.096710722,0.029303882,0.094603015
34037,"Sussex County, New Jersey",Sussex County,0.087533736,0.18699175,0.2290942,0.103357706,0.026316333,0.080326252
34039,"Union County, New Jersey",Union County,0.077721518,0.165101686,0.231629633,0.107157143,0.038013715,0.125983345
34041,"Warren County, New Jersey",Warren County,0.087344248,0.212880777,0.290151003,0.128893396,0.020706456,0.090505417
35001,"Bernalillo County, New Mexico",Bernalillo County,0.091565329,0.346852033,0.352122948,0.130966399,0.030584851,0.121813655
35003,"Catron County, New Mexico",Catron County,0.268470343,0.322764743,0.407085146,0.326289621,0.019780996,0.296296296
35005,"Chaves County, New Mexico",Chaves County,0.08511198,0.338629638,0.287328179,0.139003436,0.050838868,0.105654148
35006,"Cibola County, New Mexico",Cibola County,0.08247307,0.357916022,0.255785327,0.153372723,0.071393939,0.13533501
35007,"Colfax County, New Mexico",Colfax County,0.155426357,0.308082945,0.365471256,0.189583709,0.010727612,0.144298123
35009,"Curry County, New Mexico",Curry County,0.069967999,0.242689566,0.310223901,0.120636633,0.053312874,0.13268681
35011,"De Baca County, New Mexico",De Baca County,0.09739369,0.180371353,0.535762483,0.273954116,0.028241335,0.015503876
35013,"Doña Ana County, New Mexico",Doña Ana County,0.092520198,0.245133148,0.275957984,0.100794203,0.036836522,0.143790107
35015,"Eddy County, New Mexico",Eddy County,0.065459457,0.243773428,0.269964322,0.114346122,0.034074908,0.117999549
35017,"Grant County, New Mexico",Grant County,0.104645227,0.374380677,0.376106978,0.192879915,0.021625575,0.164948454
35019,"Guadalupe County, New Mexico",Guadalupe County,0.074051408,0.632294165,0.362934363,0.113513514,0.050452781,0.058962264
35021,"Harding County, New Mexico",Harding County,0.183745583,0.180505415,0.448559671,0.29218107,0.002314815,0.033333333
35023,"Hidalgo County, New Mexico",Hidalgo County,0.118569636,0.342249657,0.325626204,0.185613359,0.024611889,0.137529138
35025,"Lea County, New Mexico",Lea County,0.101256371,0.219242347,0.254850486,0.084047746,0.037611255,0.203546189
35027,"Lincoln County, New Mexico",Lincoln County,0.273495123,0.307806606,0.317240616,0.181153804,0.027910852,0.093030691
35028,"Los Alamos County, New Mexico",Los Alamos County,0.061587858,0.17834063,0.299423242,0.090808688,0.031451994,0.087932159
35029,"Luna County, New Mexico",Luna County,0.06352459,0.326666667,0.364875433,0.210814434,0.03527124,0.232666667
35031,"McKinley County, New Mexico",McKinley County,0.06202857,0.275860079,0.236360159,0.082006407,0.092527406,0.107195785
35033,"Mora County, New Mexico",Mora County,0.116615854,0.392354125,0.357723577,0.120038259,0.025250989,0.186915888
35035,"Otero County, New Mexico",Otero County,0.097115135,0.309354284,0.338200739,0.127056059,0.05016247,0.12669308
35037,"Quay County, New Mexico",Quay County,0.085295807,0.440723634,0.441309555,0.253659835,0.008254717,0.089871612
35039,"Rio Arriba County, New Mexico",Rio Arriba County,0.084159053,0.343107544,0.329994317,0.153594771,0.046990641,0.107048531
35041,"Roosevelt County, New Mexico",Roosevelt County,0.055829228,0.264554275,0.335009338,0.128142508,0.024763069,0.187267589
35043,"Sandoval County, New Mexico",Sandoval County,0.094398805,0.226437435,0.207790789,0.099324361,0.039926187,0.148901882
35045,"San Juan County, New Mexico",San Juan County,0.082449838,0.272238332,0.251796633,0.095422544,0.055979077,0.101034037
35047,"San Miguel County, New Mexico",San Miguel County,0.098184141,0.364663462,0.383825306,0.206024512,0.048164254,0.122493019
35049,"Santa Fe County, New Mexico",Santa Fe County,0.168487765,0.337434208,0.346697905,0.175389739,0.029985339,0.131395882
35051,"Sierra County, New Mexico",Sierra County,0.190770962,0.349012027,0.437653737,0.282497635,0.016335645,0.135635018
35053,"Socorro County, New Mexico",Socorro County,0.094940418,0.28836459,0.31496063,0.147385423,0.051818182,0.181025813
35055,"Taos County, New Mexico",Taos County,0.163601505,0.41930266,0.39531159,0.216584158,0.023891756,0.194333297
35057,"Torrance County, New Mexico",Torrance County,0.08495671,0.260006562,0.274156099,0.123057689,0.04159498,0.132863736
35059,"Union County, New Mexico",Union County,0.138438881,0.496422182,0.398496241,0.235133288,0.032438479,0.077959577
35061,"Valencia County, New Mexico",Valencia County,0.082495108,0.343576976,0.296513398,0.131242387,0.04439528,0.093616658
36001,"Albany County, New York",Albany County,0.07239029,0.224856015,0.345988273,0.130644978,0.019282226,0.128278866
36003,"Allegany County, New York",Allegany County,0.08726716,0.225902947,0.309760305,0.151311485,0.020441214,0.113683627
36005,"Bronx County, New York",Bronx County,0.06714177,0.297003003,0.318460487,0.125201042,0.050668324,0.186546749
36007,"Broome County, New York",Broome County,0.071063664,0.244428165,0.341054107,0.14769053,0.026398502,0.11547409
36009,"Cattaraugus County, New York",Cattaraugus County,0.091749195,0.261016609,0.310945985,0.132037725,0.032960985,0.118790152
36011,"Cayuga County, New York",Cayuga County,0.086345844,0.250666113,0.309770301,0.154351343,0.027405398,0.091866204
36013,"Chautauqua County, New York",Chautauqua County,0.095276932,0.264234672,0.344368505,0.152083138,0.027401919,0.131339215
36015,"Chemung County, New York",Chemung County,0.073859917,0.265848671,0.337991317,0.148307887,0.022038925,0.094344866
36017,"Chenango County, New York",Chenango County,0.087689554,0.252177498,0.294478528,0.147138691,0.034601744,0.117696918
36019,"Clinton County, New York",Clinton County,0.079344317,0.221091496,0.309332027,0.125325411,0.022202804,0.119769381
36021,"Columbia County, New York",Columbia County,0.157666948,0.198453608,0.288379447,0.151501976,0.026958106,0.102504223
36023,"Cortland County, New York",Cortland County,0.081339918,0.22226055,0.286215837,0.119747218,0.024399442,0.151654846
36025,"Delaware County, New York",Delaware County,0.146308516,0.241533756,0.333652822,0.174813632,0.028851423,0.108131804
36027,"Dutchess County, New York",Dutchess County,0.094437205,0.194804454,0.289702734,0.136015864,0.022916138,0.092697217
36029,"Erie County, New York",Erie County,0.071933446,0.248375514,0.347831862,0.144736033,0.020519682,0.094357376
36031,"Essex County, New York",Essex County,0.135711808,0.242459547,0.32184127,0.160571429,0.025974026,0.1426729
36033,"Franklin County, New York",Franklin County,0.09952901,0.217015707,0.309670945,0.148048381,0.022189828,0.150892794
36035,"Fulton County, New York",Fulton County,0.087108444,0.281973867,0.297335203,0.137402163,0.022810705,0.103819835
36037,"Genesee County, New York",Genesee County,0.08593777,0.226565784,0.299352883,0.140891219,0.019643373,0.088059572
36039,"Greene County, New York",Greene County,0.116573098,0.237006775,0.319387812,0.179076132,0.023604,0.120600479
36041,"Hamilton County, New York",Hamilton County,0.234845083,0.198079232,0.267826087,0.126376812,0.0292919,0.033887862
36043,"Herkimer County, New York",Herkimer County,0.084793248,0.21146591,0.31093902,0.165220564,0.017099398,0.083977448
36045,"Jefferson County, New York",Jefferson County,0.08039425,0.198966356,0.277316211,0.096227684,0.021074025,0.090666419
36047,"Kings County, New York",Kings County,0.101210024,0.185055473,0.296142018,0.10789543,0.040273652,0.219845822
36049,"Lewis County, New York",Lewis County,0.155336534,0.214707371,0.254216642,0.117972264,0.019248882,0.173088048
36051,"Livingston County, New York",Livingston County,0.081111918,0.216693997,0.297744173,0.133812471,0.014293853,0.107593176
36053,"Madison County, New York",Madison County,0.096262453,0.237072132,0.288682687,0.145808549,0.024452452,0.079332028
36055,"Monroe County, New York",Monroe County,0.07804601,0.238395233,0.323127663,0.132260658,0.021517963,0.102801994
36057,"Montgomery County, New York",Montgomery County,0.07744916,0.298887122,0.331060366,0.172798393,0.019397033,0.135155006
36059,"Nassau County, New York",Nassau County,0.10567869,0.127104097,0.192815725,0.113043708,0.039805548,0.118461937
36061,"New York County, New York",New York County,0.114525064,0.256607045,0.468218395,0.149656809,0.018546488,0.278808752
36063,"Niagara County, New York",Niagara County,0.072870703,0.231752519,0.323250753,0.14682025,0.024342746,0.096583871
36065,"Oneida County, New York",Oneida County,0.084051913,0.227588312,0.318890945,0.143021604,0.029080257,0.111891079
36067,"Onondaga County, New York",Onondaga County,0.075672733,0.247697109,0.328101253,0.139206889,0.022500493,0.107486278
36069,"Ontario County, New York",Ontario County,0.100289279,0.235567535,0.286937128,0.139167375,0.012873855,0.094690016
36071,"Orange County, New York",Orange County,0.08320421,0.172976351,0.243303241,0.114214888,0.035355056,0.130032296
36073,"Orleans County, New York",Orleans County,0.093343062,0.254197224,0.292759706,0.136966854,0.026575835,0.127856981
36075,"Oswego County, New York",Oswego County,0.094024153,0.236733241,0.269453213,0.126580938,0.038293112,0.099331175
36077,"Otsego County, New York",Otsego County,0.109655702,0.216507438,0.311006501,0.142972428,0.015391369,0.120080727
36079,"Putnam County, New York",Putnam County,0.116450906,0.12822325,0.203678767,0.1084434,0.029278969,0.096344207
36081,"Queens County, New York",Queens County,0.099543481,0.164889983,0.258339567,0.105069541,0.045448403,0.1843973
36083,"Rensselaer County, New York",Rensselaer County,0.083366254,0.242790433,0.310434572,0.121731631,0.019099444,0.092398272
36085,"Richmond County, New York",Richmond County,0.075498475,0.162708666,0.233247059,0.109635294,0.040809458,0.1576377
36087,"Rockland County, New York",Rockland County,0.098753615,0.131422287,0.209048636,0.121204145,0.034224287,0.128120068
36089,"St. Lawrence County, New York",St. Lawrence County,0.106275982,0.217982565,0.320829006,0.151114761,0.022566008,0.114694493
36091,"Saratoga County, New York",Saratoga County,0.0841476,0.197805322,0.274771616,0.126045382,0.022079813,0.077633126
36093,"Schenectady County, New York",Schenectady County,0.05820577,0.24550581,0.339081358,0.13552936,0.021298633,0.111709189
36095,"Schoharie County, New York",Schoharie County,0.10470377,0.236056163,0.307172515,0.163803631,0.015961971,0.135098039
36097,"Schuyler County, New York",Schuyler County,0.103785104,0.244288681,0.297072254,0.156191244,0.025403782,0.146668876
36099,"Seneca County, New York",Seneca County,0.103619303,0.268620454,0.327191308,0.160842754,0.019863383,0.139826684
36101,"Steuben County, New York",Steuben County,0.107072528,0.243615032,0.3102515,0.141350696,0.024516298,0.104949951
36103,"Suffolk County, New York",Suffolk County,0.100265023,0.171600832,0.223622735,0.117806245,0.034607173,0.0985407
36105,"Sullivan County, New York",Sullivan County,0.120032488,0.272371325,0.329854491,0.157819033,0.030456554,0.118043444
36107,"Tioga County, New York",Tioga County,0.083443359,0.198334031,0.28131154,0.137603387,0.025067814,0.082563824
36109,"Tompkins County, New York",Tompkins County,0.094950926,0.190557436,0.323399404,0.101293505,0.011083948,0.178568704
36111,"Ulster County, New York",Ulster County,0.140207878,0.255567188,0.33096243,0.150584654,0.022274145,0.094776144
36113,"Warren County, New York",Warren County,0.102998369,0.2452969,0.316432745,0.151265865,0.017060714,0.107485451
36115,"Washington County, New York",Washington County,0.100674424,0.288724301,0.296637095,0.144212915,0.026617979,0.096521817
36117,"Wayne County, New York",Wayne County,0.090710034,0.220821533,0.280988452,0.128244517,0.019608821,0.11332983
36119,"Westchester County, New York",Westchester County,0.110272007,0.162524489,0.270101158,0.130059281,0.027423271,0.138031566
36121,"Wyoming County, New York",Wyoming County,0.118839779,0.216643317,0.273959881,0.130138683,0.018306213,0.099647142
36123,"Yates County, New York",Yates County,0.190432127,0.233157002,0.296667417,0.159536141,0.021456988,0.124770642
37001,"Alamance County, North Carolina",Alamance County,0.084838028,0.21913202,0.302063233,0.12796497,0.03718438,0.097010067
37003,"Alexander County, North Carolina",Alexander County,0.109532125,0.192457421,0.246130368,0.147663687,0.02192584,0.107327905
37005,"Alleghany County, North Carolina",Alleghany County,0.135350318,0.256890459,0.295928702,0.152724327,0.023317036,0.170665867
37007,"Anson County, North Carolina",Anson County,0.123239033,0.302834484,0.356762642,0.178199855,0.050146464,0.211725395
37009,"Ashe County, North Carolina",Ashe County,0.110247652,0.194969017,0.284953058,0.156136344,0.017643385,0.140658115
37011,"Avery County, North Carolina",Avery County,0.160644969,0.26342347,0.281900941,0.133775652,0.017931811,0.095381526
37013,"Beaufort County, North Carolina",Beaufort County,0.118380869,0.217400343,0.286211259,0.144528779,0.039211175,0.082839129
37015,"Bertie County, North Carolina",Bertie County,0.105897273,0.250577748,0.344788087,0.188287514,0.048234423,0.101147228
37017,"Bladen County, North Carolina",Bladen County,0.109051055,0.332854956,0.344985069,0.166695942,0.039301751,0.113161841
37019,"Brunswick County, North Carolina",Brunswick County,0.116288543,0.184459242,0.251924813,0.133809407,0.030760066,0.106836811
37021,"Buncombe County, North Carolina",Buncombe County,0.131942707,0.270900127,0.313434576,0.140447528,0.022549246,0.093408694
37023,"Burke County, North Carolina",Burke County,0.078631225,0.212797423,0.278675948,0.137547947,0.036550745,0.099084349
37025,"Cabarrus County, North Carolina",Cabarrus County,0.089400329,0.188914173,0.217832986,0.077120187,0.036675228,0.114119575
37027,"Caldwell County, North Carolina",Caldwell County,0.107259503,0.301195632,0.292403487,0.148100872,0.040525943,0.111327658
37029,"Camden County, North Carolina",Camden County,0.109326101,0.152398524,0.180315164,0.090157582,0.044172512,0.082390103
37031,"Carteret County, North Carolina",Carteret County,0.143561224,0.215241955,0.311238246,0.154862892,0.020971888,0.082180568
37033,"Caswell County, North Carolina",Caswell County,0.075973211,0.193511843,0.254848948,0.138356647,0.032049625,0.076335878
37035,"Catawba County, North Carolina",Catawba County,0.086909546,0.229429881,0.268442941,0.126097886,0.03554069,0.120159036
37037,"Chatham County, North Carolina",Chatham County,0.109312426,0.165455928,0.254248177,0.16048312,0.020443469,0.087027198
37039,"Cherokee County, North Carolina",Cherokee County,0.112720569,0.234762176,0.302633642,0.154883211,0.031050918,0.107896254
37041,"Chowan County, North Carolina",Chowan County,0.105369807,0.209318028,0.320785071,0.162805663,0.019095789,0.113772455
37043,"Clay County, North Carolina",Clay County,0.193114455,0.238973247,0.334832379,0.213000818,0.030619684,0.15992758
37045,"Cleveland County, North Carolina",Cleveland County,0.092691828,0.266306805,0.282522493,0.137501026,0.047052218,0.10753272
37047,"Columbus County, North Carolina",Columbus County,0.082662145,0.292493282,0.325514725,0.178472765,0.041562098,0.083432063
37049,"Craven County, North Carolina",Craven County,0.079237014,0.222558598,0.298629402,0.142888499,0.02672876,0.127153244
37051,"Cumberland County, North Carolina",Cumberland County,0.078107275,0.261910354,0.327650006,0.101802832,0.043852586,0.126642573
37053,"Currituck County, North Carolina",Currituck County,0.162642498,0.161108369,0.190493338,0.099207778,0.030552477,0.116648178
37055,"Dare County, North Carolina",Dare County,0.202247781,0.210390504,0.290902307,0.148436043,0.015462745,0.107613573
37057,"Davidson County, North Carolina",Davidson County,0.10676212,0.215661827,0.256397376,0.126765558,0.04172123,0.124074837
37059,"Davie County, North Carolina",Davie County,0.10020202,0.22601798,0.285098373,0.145251397,0.048050042,0.131595637
37061,"Duplin County, North Carolina",Duplin County,0.124129342,0.174890664,0.27182217,0.129479028,0.04723228,0.151706253
37063,"Durham County, North Carolina",Durham County,0.069632236,0.247131205,0.34872923,0.096095786,0.022976642,0.116756908
37065,"Edgecombe County, North Carolina",Edgecombe County,0.07924973,0.270421485,0.28,0.163979328,0.044619168,0.121882086
37067,"Forsyth County, North Carolina",Forsyth County,0.084612364,0.236288243,0.324802738,0.119069081,0.030962123,0.118603153
37069,"Franklin County, North Carolina",Franklin County,0.094270435,0.183120339,0.227212632,0.103010615,0.03005403,0.098420831
37071,"Gaston County, North Carolina",Gaston County,0.074771151,0.244721625,0.282592588,0.125139615,0.03984507,0.112926136
37073,"Gates County, North Carolina",Gates County,0.101973684,0.283371824,0.305743243,0.182432432,0.026551107,0.101542416
37075,"Graham County, North Carolina",Graham County,0.115421003,0.261416862,0.315193457,0.133060711,0.073299416,0.140587768
37077,"Granville County, North Carolina",Granville County,0.067622799,0.227826731,0.247105324,0.110950942,0.032086634,0.092743627
37079,"Greene County, North Carolina",Greene County,0.07034244,0.365298982,0.322390696,0.155012513,0.034836066,0.108496732
37081,"Guilford County, North Carolina",Guilford County,0.085957418,0.250653591,0.310283096,0.109902502,0.028096178,0.110980372
37083,"Halifax County, North Carolina",Halifax County,0.088216003,0.247994652,0.320919609,0.171954913,0.040505213,0.129424856
37085,"Harnett County, North Carolina",Harnett County,0.084199642,0.238337639,0.264173804,0.102778358,0.033370242,0.115032378
37087,"Haywood County, North Carolina",Haywood County,0.111602999,0.250145645,0.314716212,0.170914996,0.034680748,0.112396543
37089,"Henderson County, North Carolina",Henderson County,0.135755398,0.203281563,0.281428052,0.149816139,0.026387592,0.122633996
37091,"Hertford County, North Carolina",Hertford County,0.063982414,0.280249362,0.351490482,0.164372082,0.037910577,0.168572311
37093,"Hoke County, North Carolina",Hoke County,0.079841568,0.204332583,0.321411179,0.094908284,0.042245917,0.12775989
37095,"Hyde County, North Carolina",Hyde County,0.288652482,0.313034188,0.307692308,0.182817183,0.005456634,0.251540041
37097,"Iredell County, North Carolina",Iredell County,0.104767214,0.187586752,0.236693593,0.0950675,0.03432275,0.110988697
37099,"Jackson County, North Carolina",Jackson County,0.100862294,0.277926943,0.315160399,0.124823815,0.032788821,0.09438021
37101,"Johnston County, North Carolina",Johnston County,0.096322727,0.193934777,0.225402144,0.097585247,0.035714553,0.113688873
37103,"Jones County, North Carolina",Jones County,0.108864697,0.234042553,0.315334207,0.152817824,0.040521439,0.15821763
37105,"Lee County, North Carolina",Lee County,0.069093455,0.252,0.245322245,0.112640333,0.037248553,0.129718098
37107,"Lenoir County, North Carolina",Lenoir County,0.08259548,0.300372713,0.345643062,0.16585043,0.029988893,0.143657528
37109,"Lincoln County, North Carolina",Lincoln County,0.104589089,0.195853909,0.232197078,0.096362074,0.033858927,0.095281007
37111,"McDowell County, North Carolina",McDowell County,0.093545469,0.184764992,0.24758029,0.116970963,0.037235657,0.123248387
37113,"Macon County, North Carolina",Macon County,0.140239247,0.247441233,0.333716784,0.173818014,0.028748762,0.087109101
37115,"Madison County, North Carolina",Madison County,0.107050952,0.237904879,0.302355866,0.167278324,0.020083975,0.087277702
37117,"Martin County, North Carolina",Martin County,0.085314839,0.278324502,0.327368195,0.188812688,0.034635819,0.13611898
37119,"Mecklenburg County, North Carolina",Mecklenburg County,0.092859059,0.225600235,0.327273257,0.078021156,0.028522831,0.118687195
37121,"Mitchell County, North Carolina",Mitchell County,0.091771184,0.251045422,0.320882852,0.206667696,0.013987373,0.153693407
37123,"Montgomery County, North Carolina",Montgomery County,0.096464785,0.210096294,0.277222514,0.1472909,0.029621635,0.122300548
37125,"Moore County, North Carolina",Moore County,0.129620265,0.181362893,0.287085348,0.142429754,0.017075599,0.099199433
37127,"Nash County, North Carolina",Nash County,0.074861603,0.264662627,0.312385892,0.151879978,0.04106136,0.093576504
37129,"New Hanover County, North Carolina",New Hanover County,0.142542154,0.230880722,0.335633908,0.131282821,0.012137262,0.09202355
37131,"Northampton County, North Carolina",Northampton County,0.134851138,0.232142857,0.360980839,0.211041136,0.059095331,0.091576436
37133,"Onslow County, North Carolina",Onslow County,0.089917735,0.17005894,0.222478841,0.073807546,0.033880518,0.184355541
37135,"Orange County, North Carolina",Orange County,0.111101891,0.171324738,0.287013361,0.104116397,0.019818561,0.117029921
37137,"Pamlico County, North Carolina",Pamlico County,0.144192256,0.298348833,0.325341131,0.170955166,0.037494582,0.059368192
37139,"Pasquotank County, North Carolina",Pasquotank County,0.101083235,0.225513646,0.278433407,0.123459992,0.022102556,0.14697996
37141,"Pender County, North Carolina",Pender County,0.131124491,0.221306348,0.26872474,0.124774271,0.037748884,0.130024951
37143,"Perquimans County, North Carolina",Perquimans County,0.1453125,0.151696607,0.281429598,0.15625,0.020059752,0.102601156
37145,"Person County, North Carolina",Person County,0.080704564,0.230806966,0.281058306,0.151868145,0.035186625,0.088989442
37147,"Pitt County, North Carolina",Pitt County,0.084288771,0.267803667,0.318379,0.096378529,0.034564971,0.116291704
37149,"Polk County, North Carolina",Polk County,0.172571028,0.214255809,0.317527222,0.179721344,0.030801105,0.104871238
37151,"Randolph County, North Carolina",Randolph County,0.093473377,0.238549938,0.274537517,0.125684331,0.035288086,0.145638068
37153,"Richmond County, North Carolina",Richmond County,0.0577203,0.34400949,0.322192111,0.154049985,0.047588424,0.12853608
37155,"Robeson County, North Carolina",Robeson County,0.067449218,0.253257143,0.30814651,0.119339434,0.050693539,0.1039293
37157,"Rockingham County, North Carolina",Rockingham County,0.104216348,0.26763469,0.307879101,0.142262981,0.034271665,0.10562722
37159,"Rowan County, North Carolina",Rowan County,0.089943364,0.236455378,0.273199336,0.129287506,0.048204128,0.129799602
37161,"Rutherford County, North Carolina",Rutherford County,0.110191703,0.272433803,0.302515891,0.160088304,0.040911625,0.150367932
37163,"Sampson County, North Carolina",Sampson County,0.17992661,0.216727108,0.272026174,0.134330451,0.048429355,0.13754256
37165,"Scotland County, North Carolina",Scotland County,0.084194745,0.319512674,0.334996728,0.150932592,0.0443184,0.144805129
37167,"Stanly County, North Carolina",Stanly County,0.109920317,0.227643219,0.273167038,0.137466874,0.03817651,0.127615063
37169,"Stokes County, North Carolina",Stokes County,0.076034991,0.240680279,0.305744222,0.156268099,0.03391162,0.098463772
37171,"Surry County, North Carolina",Surry County,0.100163687,0.215192759,0.291514315,0.146222835,0.036630273,0.138109992
37173,"Swain County, North Carolina",Swain County,0.09645464,0.295818751,0.277269529,0.123328642,0.04500846,0.096319154
37175,"Transylvania County, North Carolina",Transylvania County,0.150746689,0.204050729,0.279662788,0.166655055,0.015665361,0.113722159
37177,"Tyrrell County, North Carolina",Tyrrell County,0.066101695,0.211163416,0.253145818,0.143597335,0.009519868,0.163198248
37179,"Union County, North Carolina",Union County,0.105649176,0.127338924,0.162923098,0.069140786,0.036965998,0.126324238
37181,"Vance County, North Carolina",Vance County,0.068548165,0.333613253,0.295664579,0.136140917,0.056902124,0.113853334
37183,"Wake County, North Carolina",Wake County,0.086657165,0.180494109,0.265741689,0.077835618,0.024388069,0.098030207
37185,"Warren County, North Carolina",Warren County,0.09796725,0.344191271,0.345693469,0.180978402,0.039911477,0.107021009
37187,"Washington County, North Carolina",Washington County,0.111225276,0.31023281,0.394731468,0.201347764,0.019228183,0.17029703
37189,"Watauga County, North Carolina",Watauga County,0.133426754,0.226072695,0.303246202,0.113286779,0.012848347,0.114010773
37191,"Wayne County, North Carolina",Wayne County,0.067165067,0.237122639,0.285756885,0.124603293,0.043903903,0.1520411
37193,"Wilkes County, North Carolina",Wilkes County,0.100042005,0.218782464,0.288450952,0.1488128,0.030927835,0.115300785
37195,"Wilson County, North Carolina",Wilson County,0.080940176,0.239690456,0.327964816,0.145445535,0.031920938,0.10594297
37197,"Yadkin County, North Carolina",Yadkin County,0.103846154,0.204085268,0.283501684,0.156296296,0.020069487,0.091664905
37199,"Yancey County, North Carolina",Yancey County,0.161122661,0.154229395,0.287695636,0.164143021,0.032692457,0.086372361
38001,"Adams County, North Dakota",Adams County,0.270398482,0.164122137,0.384152457,0.186559679,0.0331785,0.141442716
38003,"Barnes County, North Dakota",Barnes County,0.137742053,0.208072523,0.402902698,0.154333606,0.024573576,0.126884714
38005,"Benson County, North Dakota",Benson County,0.109863281,0.18783542,0.242910647,0.092027822,0.116533865,0.144010767
38007,"Billings County, North Dakota",Billings County,0.28436019,0.158482143,0.2125,0.128125,0,0.151624549
