county_fips,state,county,self_employed,divorce_marriage,living_alone,living_alone_65over,living_grandchildren,carpool_drive_alone,religious_adherents,libertarian_vote16,county_collectivism_score
27019,Minnesota,Carver,0.088963291,0.155227812,0.210139211,0.086300359,0.016174637,0.076335696,0.506733881,0.044186297,34.03856638
27021,Minnesota,Cass,0.145607146,0.234517841,0.286732895,0.146450889,0.02552126,0.141631822,0.239173818,0.025876617,26.10437513
27023,Minnesota,Chippewa,0.121693122,0.226027397,0.363042643,0.175950826,0.026265702,0.121887855,0.775916812,0.033590485,26.62139367
27025,Minnesota,Chisago,0.089824538,0.143696091,0.204437856,0.102721056,0.027497809,0.11661059,0.345578496,0.040128358,35.60785713
27027,Minnesota,Clay,0.071067318,0.186851912,0.313852305,0.12158984,0.018485842,0.111551309,0.462766772,0.050547656,27.39710984
27029,Minnesota,Clearwater,0.124035281,0.214732651,0.28379224,0.157697121,0.024725785,0.124264706,0.539300798,0.022143698,30.17069436
27031,Minnesota,Cook,0.205146036,0.192876344,0.33757485,0.137350299,0.015800814,0.140024038,0.30625,0.030927835,21.6254011
27033,Minnesota,Cottonwood,0.143942201,0.22688728,0.303056579,0.157381314,0.020053288,0.097922849,0.613093688,0.026219192,26.83769848
27035,Minnesota,Crow,0.127993528,0.200425447,0.303258591,0.137841583,0.014119975,0.121403449,0.435415816,0.032754869,26.39972884
27037,Minnesota,Dakota,0.074677793,0.184239688,0.250655238,0.108043494,0.021355942,0.10399201,0.525497747,0.042684929,32.78482942
27039,Minnesota,Dodge,0.102088978,0.155017372,0.21528044,0.086878753,0.011507843,0.13559517,0.594000096,0.042613103,36.20110896
27041,Minnesota,Douglas,0.125801201,0.167516158,0.289241827,0.131810805,0.011568521,0.082145151,0.588550479,0.035850356,27.88759294
27043,Minnesota,Faribault,0.159674844,0.195856574,0.30985681,0.15001665,0.008540541,0.084431249,0.742690899,0.036562331,24.90450251
27045,Minnesota,Fillmore,0.13926517,0.179734868,0.271158392,0.138888889,0.015063132,0.134797868,0.736904089,0.036996834,31.17824082
27047,Minnesota,Freeborn,0.115549507,0.230670927,0.316446858,0.161753297,0.025403246,0.091855899,0.588379997,0.031836023,26.42549516
27049,Minnesota,Goodhue,0.099078437,0.213257449,0.315489227,0.139000662,0.016454438,0.085345788,0.650056744,0.043939806,26.29413954
27051,Minnesota,Grant,0.204607978,0.212536023,0.297637795,0.146850394,0.019350037,0.079592781,0.816101416,0.045781745,23.72087187
27053,Minnesota,Hennepin,0.087906836,0.209666614,0.331881617,0.113390759,0.016575165,0.10360166,0.511603391,0.035883567,28.17126002
27055,Minnesota,Houston,0.1037576,0.187695154,0.299576482,0.132162431,0.009602413,0.106905104,0.621132516,0.03715579,28.58828631
27057,Minnesota,Hubbard,0.147488013,0.201632166,0.27443609,0.141490089,0.018173188,0.119094213,0.337987256,0.029726206,26.28173586
27059,Minnesota,Isanti,0.113429439,0.232701504,0.24646802,0.122142307,0.026357949,0.092242424,0.200850857,0.036400837,26.6931656
27061,Minnesota,Itasca,0.101770833,0.238021792,0.28971911,0.159924949,0.016452074,0.145513,0.394521704,0.033165829,26.6259825
27063,Minnesota,Jackson,0.145651348,0.191189427,0.345251651,0.154862218,0.015445185,0.104907361,0.709880869,0.033005106,25.76422909
27065,Minnesota,Kanabec,0.120480355,0.244694132,0.270635164,0.138539429,0.023566524,0.144254279,0.264471058,0.036443684,26.57762925
27067,Minnesota,Kandiyohi,0.110481076,0.156602796,0.261618403,0.119687062,0.020713378,0.123509221,0.674860514,0.042577623,33.5100291
27069,Minnesota,Kittson,0.193203883,0.144382308,0.30952381,0.167247387,0.005745063,0.132062628,0.783931543,0.050733753,24.06250136
27071,Minnesota,Koochiching,0.103691927,0.294673367,0.36436963,0.17148869,0.021906316,0.122994652,0.493782126,0.032531825,22.9569622
27073,Minnesota,Lac,0.214040562,0.169417627,0.304439746,0.16384778,0.012160695,0.110819098,0.973656794,0.02746114,28.38006942
27075,Minnesota,Lake,0.111855461,0.201551855,0.31096108,0.164217633,0.009550852,0.117598458,0.473544246,0.032970403,24.85932247
27077,Minnesota,Lake,0.164263646,0.252586732,0.328431373,0.160539216,0.001862197,0.10619469,0.617326601,0.029884032,21.73991815
27079,Minnesota,Le,0.126029173,0.192915162,0.241798942,0.112610229,0.017508454,0.074244628,0.4739834,0.034333044,29.50584091
27081,Minnesota,Lincoln,0.19252669,0.170269245,0.338265516,0.180024661,0.006258503,0.146354167,0.790248227,0.037098377,23.91427567
27083,Minnesota,Lyon,0.120498941,0.191176471,0.306529625,0.124445788,0.010844672,0.121074816,0.619810835,0.04281621,27.70563123
27085,Minnesota,McLeod,0.091099039,0.202425942,0.305834739,0.13915683,0.018574532,0.085438916,0.698322047,0.04556814,27.85496545
27087,Minnesota,Mahnomen,0.129064039,0.361502347,0.307610431,0.14741884,0.048730964,0.14600551,0.446682683,0.025862069,29.74465598
27089,Minnesota,Marshall,0.177634607,0.165018094,0.342231714,0.151628404,0.009211873,0.114152411,0.633075221,0.04235001,22.77062113
27091,Minnesota,Martin,0.123571645,0.213232886,0.30270575,0.163923337,0.011027455,0.073387506,0.800699126,0.032570506,26.68179344
27093,Minnesota,Meeker,0.120792248,0.178456592,0.274094708,0.135153203,0.017554561,0.101878383,0.478760684,0.036476144,28.29633857
27095,Minnesota,Mille,0.097909622,0.261628447,0.299924142,0.130570833,0.037858238,0.1375,0.548924752,0.034647,31.61224733
27097,Minnesota,Morrison,0.13646492,0.189034645,0.286193323,0.136171454,0.019633746,0.120274914,0.604381064,0.025093675,30.97145665
27099,Minnesota,Mower,0.088129681,0.17966972,0.283076727,0.112374625,0.018733054,0.15132869,0.563091758,0.034998589,33.94072724
27101,Minnesota,Murray,0.181840734,0.166364812,0.31795017,0.172423556,0.014778325,0.128398297,0.688470473,0.043487575,23.98874725
27103,Minnesota,Nicollet,0.083407137,0.217488957,0.296910091,0.141407884,0.011657399,0.093912013,0.510942126,0.045919213,25.32184093
27105,Minnesota,Nobles,0.107076176,0.196486018,0.282481467,0.131616595,0.026506784,0.20231518,0.650022432,0.029888786,36.25279883
27107,Minnesota,Norman,0.149384316,0.196637427,0.320676692,0.147744361,0.01635795,0.146748682,0.719608756,0.049371358,26.08402141
27109,Minnesota,Olmsted,0.076263481,0.164016808,0.286872821,0.098787328,0.017701005,0.167340021,0.475925255,0.044266121,33.6812057
27111,Minnesota,Otter,0.138294101,0.187475608,0.295423525,0.146407065,0.017426909,0.116022629,0.561425409,0.030769231,28.09690158
27113,Minnesota,Pennington,0.088553493,0.227692308,0.340813008,0.132357724,0.016376779,0.079670811,0.610849057,0.046909903,24.62968287
27115,Minnesota,Pine,0.110921898,0.278935662,0.298242531,0.15202109,0.022458452,0.139890485,0.546059011,0.034248063,27.77605662
27117,Minnesota,Pipestone,0.138796358,0.195926285,0.339722573,0.151576293,0.010456605,0.103279632,0.709889643,0.027246256,26.59548556
27119,Minnesota,Polk,0.109248101,0.194659973,0.322722899,0.134381013,0.015602171,0.111379102,0.546037445,0.034941876,27.48557716
27121,Minnesota,Pope,0.157031924,0.164134276,0.27853788,0.167653666,0.012753774,0.118306636,0.579501238,0.034973888,26.55038638
27123,Minnesota,Ramsey,0.070963275,0.239163313,0.34374035,0.12563085,0.024099255,0.142808527,0.424656741,0.035241613,28.6333693
27125,Minnesota,Red,0.097102186,0.18161435,0.315628816,0.167887668,0.01484375,0.130165289,0.772045743,0.053163211,26.96512998
27127,Minnesota,Redwood,0.157329345,0.165383476,0.309300412,0.144032922,0.011185448,0.079589671,0.803435981,0.031796085,28.00580067
27129,Minnesota,Renville,0.151993238,0.213939981,0.317562968,0.1523145,0.010761764,0.071441265,0.745092712,0.032079937,24.84706634
27131,Minnesota,Rice,0.095016048,0.206501691,0.280163335,0.132086826,0.018687074,0.121595502,0.559846193,0.037912647,30.13548881
27133,Minnesota,Rock,0.137482489,0.163378408,0.297221514,0.140453734,0.007580863,0.063351843,0.710016488,0.032031411,27.47287732
27135,Minnesota,Roseau,0.122285714,0.197435133,0.294188239,0.129264529,0.011574311,0.180289751,0.455221447,0.028190671,30.55008112
27137,Minnesota,St.,0.075541725,0.269919616,0.336852297,0.145323472,0.014547157,0.098759042,0.352238165,0.038835815,22.7124742
27139,Minnesota,Scott,0.086245459,0.158719176,0.177330516,0.077470102,0.026567082,0.09767012,0.502246104,0.045315811,37.77699819
27141,Minnesota,Sherburne,0.081209092,0.178896344,0.197911516,0.087029873,0.024994843,0.108391948,0.295175082,0.039910528,34.54541677
27143,Minnesota,Sibley,0.136213469,0.161760288,0.299217953,0.136178171,0.010975227,0.062165565,0.66325155,0.037432467,26.73755418
27145,Minnesota,Stearns,0.085163307,0.181881944,0.270472161,0.111305756,0.011216097,0.096205102,0.529925707,0.037340436,30.73870159
27147,Minnesota,Steele,0.090823579,0.171524328,0.295116914,0.135300779,0.007438301,0.072325822,0.612468588,0.042129412,27.16765057
27149,Minnesota,Stevens,0.122126996,0.124324324,0.3059505,0.118746709,0.008013738,0.128524946,0.770344328,0.037977029,33.45845212
27151,Minnesota,Swift,0.171747531,0.216654736,0.309581127,0.175012037,0.005836883,0.105714286,0.68103273,0.030636764,23.11379823
27153,Minnesota,Todd,0.153995929,0.187297131,0.276850619,0.125627112,0.0230964,0.120509709,0.481434566,0.023930626,30.50266264
27155,Minnesota,Traverse,0.222429907,0.187834225,0.362177251,0.181437544,0.016551724,0.121157324,0.645238095,0.022246941,22.01250491
27157,Minnesota,Wabasha,0.141936639,0.163112711,0.283996099,0.129483151,0.012901436,0.119640719,0.707859915,0.039469236,30.11398272
27159,Minnesota,Wadena,0.146677342,0.234202696,0.288978026,0.133414719,0.023656916,0.128140704,0.553146107,0.023651572,29.93892333
27161,Minnesota,Waseca,0.094254561,0.195852535,0.278660083,0.126651541,0.022064946,0.08669695,0.640552509,0.040091163,30.47350944
27163,Minnesota,Washington,0.089165415,0.154195787,0.224191269,0.104895381,0.016357565,0.092968688,0.441764337,0.042846743,32.53081515
27165,Minnesota,Watonwan,0.105891267,0.166254125,0.304812834,0.176703092,0.019417476,0.120702449,0.736514707,0.031212485,30.39940842
27167,Minnesota,Wilkin,0.162288931,0.245127436,0.317210349,0.145481815,0.004749466,0.085796388,0.542883492,0.044215627,19.71512242
27169,Minnesota,Winona,0.089538206,0.240050711,0.345238684,0.12149394,0.011898362,0.080849823,0.560447746,0.044680525,24.08229888
27171,Minnesota,Wright,0.092360453,0.176601196,0.218174408,0.09587951,0.02619331,0.090525266,0.435575964,0.043121032,33.31499076
27173,Minnesota,Yellow,0.160152123,0.16370674,0.288335847,0.139517345,0.017621871,0.115934066,0.740869018,0.030894617,30.73083352
28001,Mississippi,Adams,0.087779187,0.343502695,0.367360992,0.166293682,0.047758443,0.070196907,0.862279098,0.009034403,32.51343055
28003,Mississippi,Alcorn,0.088296688,0.352062868,0.314991055,0.139892665,0.026291724,0.089465283,0.727662637,0.01129676,32.30631822
28005,Mississippi,Amite,0.131203801,0.211944929,0.369386356,0.168666438,0.02455487,0.152255002,0.499056604,0.005390071,29.06803678
28007,Mississippi,Attala,0.089148391,0.337531486,0.31563936,0.15465061,0.050310386,0.108722251,0.568505786,0.00690407,34.13896244
28009,Mississippi,Benton,0.069474331,0.233445224,0.361957226,0.155865198,0.036068173,0.061983471,0.743918389,0.006977324,32.8294834
28011,Mississippi,Bolivar,0.105741279,0.330006086,0.329032809,0.118250171,0.038751525,0.126299318,0.533258028,0.007233796,33.89588422
28013,Mississippi,Calhoun,0.08919443,0.228229937,0.318205992,0.146605212,0.057939914,0.104209657,0.832051862,0.007661038,39.70266195
28015,Mississippi,Carroll,0.088098495,0.237783375,0.322269012,0.145405004,0.045977011,0.097198785,0.579515903,0.00524602,35.20391918
28017,Mississippi,Chickasaw,0.130209106,0.250165344,0.315797251,0.156494754,0.058640475,0.08813987,0.768619198,0.007731305,35.74058417
28019,Mississippi,Choctaw,0.062480178,0.165075034,0.325028313,0.147791619,0.020086353,0.174496644,0.598835799,0.006396064,37.85129343
28021,Mississippi,Claiborne,0.067106284,0.248528746,0.339176829,0.161966463,0.046332849,0.043082815,0.129939792,0.001638577,27.62830727
28023,Mississippi,Clarke,0.103387664,0.261197703,0.265489619,0.157920549,0.0221843,0.132945659,0.663784822,0.003722244,35.34171296
28025,Mississippi,Clay,0.077900085,0.25,0.346742284,0.14969665,0.017589464,0.063545716,0.885705087,0.006897931,32.53323291
28027,Mississippi,Coahoma,0.082937137,0.362769026,0.338380827,0.135209252,0.047745578,0.147018031,0.527816737,0.005947038,35.27256001
28029,Mississippi,Copiah,0.07606679,0.243029879,0.291637029,0.123463063,0.036110786,0.085490537,0.552735477,0.005623171,36.14503646
28031,Mississippi,Covington,0.097643098,0.262838538,0.288323267,0.095053207,0.04049343,0.088421053,0.596455834,0.006923164,37.65882382
28033,Mississippi,DeSoto,0.07624715,0.224112957,0.220370723,0.076134186,0.049231967,0.110677218,0.513641711,0.02022985,42.07982731
28035,Mississippi,Forrest,0.074701472,0.278023962,0.308337024,0.097884229,0.043106165,0.072419731,0.713720924,0.021308438,36.15676764
28037,Mississippi,Franklin,0.060077519,0.285268631,0.23335575,0.143913921,0.071384866,0.054776512,0.680130293,0.005128205,42.11508053
28039,Mississippi,George,0.118656183,0.249883232,0.224660281,0.106482513,0.035481383,0.163808664,0.476262834,0.009200283,39.45267002
28041,Mississippi,Greene,0.074222359,0.40521327,0.283887468,0.138107417,0.025299601,0.278983834,0.323059867,0.005215124,37.50978079
28043,Mississippi,Grenada,0.074303406,0.320530344,0.304244724,0.128171686,0.049992414,0.075,0.655185168,0.006563303,36.6999231
28045,Mississippi,Hancock,0.119079772,0.250462941,0.273547921,0.145517384,0.04525165,0.088392635,0.289210258,0.017690083,29.86138601
28047,Mississippi,Harrison,0.09743531,0.299658104,0.284258832,0.109962465,0.040498492,0.113500903,0.442635209,0.01942729,33.63598488
28049,Mississippi,Hinds,0.078550002,0.305197428,0.345426132,0.11758665,0.048135428,0.152010165,0.765111398,0.010699084,38.96898347
28051,Mississippi,Holmes,0.05643509,0.340225564,0.37909624,0.148671956,0.050623701,0.081395349,0.488176471,0.003095592,31.96152823
28053,Mississippi,Humphreys,0.092074592,0.388050694,0.291206954,0.110665329,0.064974182,0.279712548,0.382915864,0.002821538,44.25316728
28055,Mississippi,Issaquena,0.005524862,0.716101695,0.665816327,0.323979592,0.033586132,0.291044776,0.157698057,0.005722461,12.06493723
28057,Mississippi,Itawamba,0.08094668,0.296,0.240753119,0.129679144,0.02251911,0.091513962,0.466831496,0.008626887,33.92891104
28059,Mississippi,Jackson,0.081915911,0.263132848,0.288498004,0.125277662,0.049997772,0.102235076,0.483427806,0.018177416,35.13781752
28061,Mississippi,Jasper,0.082942097,0.318681319,0.313634248,0.124243834,0.05463528,0.051658604,0.466487444,0.003303835,34.23890291
28063,Mississippi,Jefferson,0.089856415,0.307091011,0.277865613,0.122134387,0.085981715,0.057553957,0.369559229,0.003367876,38.6962326
28065,Mississippi,Jefferson,0.061106155,0.271396112,0.323826634,0.15180777,0.06503956,0.061784897,0.512233902,0.003367003,35.9167695
28067,Mississippi,Jones,0.102409424,0.206582259,0.264441064,0.128232537,0.034873605,0.120565564,0.750394075,0.009452596,39.45734466
28069,Mississippi,Kemper,0.033769395,0.287079763,0.289850461,0.153356666,0.032252153,0.108584006,0.386404094,0.003880147,34.3911173
28071,Mississippi,Lafayette,0.097266345,0.261671792,0.305956582,0.104855096,0.023991352,0.092056605,0.394209234,0.029374332,28.51469592
28073,Mississippi,Lamar,0.102461743,0.167672021,0.21971401,0.069368573,0.035226806,0.124643236,0.451979073,0.018379961,41.36990174
28075,Mississippi,Lauderdale,0.070516571,0.293506392,0.311051536,0.133373311,0.046064571,0.12522436,0.758248383,0.010404663,38.59777701
28077,Mississippi,Lawrence,0.083128382,0.19669967,0.302928683,0.131678963,0.056535686,0.071309656,0.598119174,0.006285355,38.33879804
28079,Mississippi,Leake,0.083043694,0.299540494,0.281042204,0.146967024,0.047445809,0.098698968,0.608225617,0.004734288,36.74722742
28081,Mississippi,Lee,0.099885756,0.233964587,0.268866598,0.093059592,0.033518322,0.071318106,0.58086462,0.012301804,36.39873293
28083,Mississippi,Leflore,0.091755577,0.367081851,0.376035626,0.168703397,0.045862607,0.124453143,0.606443417,0.007001795,30.91774458
28085,Mississippi,Lincoln,0.103071772,0.179973595,0.284927314,0.107727621,0.067338064,0.066677892,0.684361303,0.005857961,42.37629685
28087,Mississippi,Lowndes,0.079657531,0.273668417,0.33517284,0.155357379,0.030860295,0.06899953,0.842439579,0.011534702,32.85016646
28089,Mississippi,Madison,0.10417633,0.177050699,0.280166896,0.095822863,0.024765569,0.103201875,0.616803335,0.016906952,36.86683507
28091,Mississippi,Marion,0.117444061,0.228619154,0.341902878,0.150406504,0.029181213,0.113724963,0.776154822,0.009150774,33.15577707
28093,Mississippi,Marshall,0.08186929,0.219320527,0.257404079,0.118152692,0.07236657,0.092650962,0.585950462,0.006402049,43.16335784
28095,Mississippi,Monroe,0.076572939,0.221667029,0.282028337,0.133258762,0.046035334,0.074020195,0.530631949,0.006925208,36.69129316
28097,Mississippi,Montgomery,0.085535664,0.441122185,0.348041775,0.210182768,0.02953856,0.173171656,0.819894115,0.006405124,31.75355349
28099,Mississippi,Neshoba,0.091338297,0.305402087,0.283851358,0.107461516,0.048821752,0.15747752,0.583490907,0.007865062,40.23087442
28101,Mississippi,Newton,0.08813439,0.234678988,0.319621074,0.159486115,0.055398758,0.114885819,0.529707388,0.007098962,35.52664839
28103,Mississippi,Noxubee,0.054165592,0.270592021,0.276785714,0.146645022,0.099720257,0.077617329,0.455614973,0.002152853,42.97816996
28105,Mississippi,Oktibbeha,0.064966818,0.136883579,0.294731869,0.076021734,0.035927063,0.084856983,0.484378621,0.025601412,38.70190981
28107,Mississippi,Panola,0.065691579,0.28966012,0.301000646,0.124596514,0.056874655,0.069351009,0.507166948,0.006372809,36.76111282
28109,Mississippi,Pearl,0.106678156,0.216386737,0.265008495,0.132622239,0.056083246,0.151532611,0.629797845,0.014394736,40.43021235
28111,Mississippi,Perry,0.069669072,0.360567184,0.266024204,0.109367996,0.067053781,0.156269302,0.582573191,0.00865243,43.35100483
28113,Mississippi,Pike,0.092118524,0.326031035,0.373821634,0.161953204,0.039748148,0.144957983,0.683984724,0.008706315,32.40634395
28115,Mississippi,Pontotoc,0.057759883,0.168911619,0.243336199,0.095786758,0.077497411,0.143054715,0.662775782,0.01155268,50.23392252
28117,Mississippi,Prentiss,0.109859693,0.268337596,0.283347676,0.141781411,0.048490516,0.093505348,0.736404351,0.008002431,37.07608832
28119,Mississippi,Quitman,0.08001829,0.361197754,0.377259036,0.132153614,0.0552,0.166376812,0.606379534,0.005943536,36.5790231
28121,Mississippi,Rankin,0.091419697,0.215266499,0.258689092,0.110847377,0.037511919,0.105508461,0.540504741,0.015405939,37.38602037
28123,Mississippi,Scott,0.108632396,0.240057108,0.240305281,0.103547855,0.039582694,0.163667426,0.657020364,0.007698156,42.41178673
28125,Mississippi,Sharkey,0.079448457,0.297487437,0.297671033,0.106259098,0.066936208,0.198268398,0.601315789,0.00456621,44.93468306
28127,Mississippi,Simpson,0.072115852,0.264011946,0.26012167,0.138556744,0.052156594,0.139455367,0.889051601,0.006480427,44.1658298
28129,Mississippi,Smith,0.112130288,0.248668797,0.337981651,0.160917431,0.079902612,0.090195199,0.449574214,0.006686771,34.64243361
28131,Mississippi,Stone,0.096589238,0.267141931,0.220346785,0.097284026,0.05415357,0.104283708,0.401189113,0.015330021,39.03571087
28133,Mississippi,Sunflower,0.078040966,0.36144773,0.326327434,0.141838741,0.057422787,0.103699629,0.397289284,0.002813086,34.13996082
28135,Mississippi,Tallahatchie,0.106535363,0.345044273,0.301092769,0.122529644,0.063000258,0.082221617,0.402752654,0.00528109,34.75947655
28137,Mississippi,Tate,0.07320338,0.202500222,0.219702744,0.091272866,0.066922523,0.049720149,0.597206385,0.009890771,44.31879439
28139,Mississippi,Tippah,0.077256474,0.251819184,0.261277963,0.120504264,0.044015978,0.114722005,0.692505157,0.007796427,40.73365638
28141,Mississippi,Tishomingo,0.106068672,0.207450444,0.337587144,0.159990547,0.030059306,0.069961298,0.501644562,0.016724406,27.78302046
28143,Mississippi,Tunica,0.085742045,0.328166519,0.380528512,0.109318498,0.059474672,0.165196228,0.230320998,0.005046257,34.19999591
28145,Mississippi,Union,0.082231167,0.253928347,0.259802484,0.126038917,0.036782707,0.059257261,0.829067214,0.011569241,38.09965436
28147,Mississippi,Walthall,0.097136223,0.329205975,0.38241966,0.136862004,0.039253834,0.126116658,0.480481129,0.004480416,30.86893879
28149,Mississippi,Warren,0.072347934,0.286979271,0.330559353,0.139749153,0.045960187,0.056483415,0.675707705,0.011794396,33.56588691
28151,Mississippi,Washington,0.094852096,0.323012826,0.35280509,0.150722961,0.052272041,0.098124821,0.756244157,0.006300149,34.81542523
28153,Mississippi,Wayne,0.121890871,0.246554596,0.30877193,0.194466937,0.037383959,0.092362345,0.605338996,0.004792166,30.30005022
28155,Mississippi,Webster,0.081225681,0.236909472,0.273062731,0.145633456,0.054258573,0.025164114,0.679931493,0.005326494,36.89984199
28157,Mississippi,Wilkinson,0.129378127,0.386490604,0.384803922,0.145526961,0.043745346,0.056325436,0.530685921,0.003556188,26.9389453
28159,Mississippi,Winston,0.095769055,0.284347232,0.341326602,0.158743514,0.023029772,0.074701012,0.694140228,0.006192996,29.95939271
28161,Mississippi,Yalobusha,0.099358974,0.227156277,0.346455151,0.157265962,0.050868486,0.089806915,0.950324493,0.011518842,36.76510966
28163,Mississippi,Yazoo,0.134084383,0.413113745,0.331327353,0.135573975,0.054089088,0.175018262,0.482593576,0.004667329,34.52706984
29001,Missouri,Adair,0.102674635,0.229087452,0.344878159,0.121502708,0.006457862,0.157949791,0.412657028,0.041658518,24.85637865
29003,Missouri,Andrew,0.078044797,0.194420861,0.276037873,0.14420976,0.042914771,0.092592593,0.445437,0.036761488,31.42619692
29005,Missouri,Atchison,0.192458759,0.260125261,0.327094853,0.164610804,0.01343785,0.122613065,0.396795476,0.038095238,18.44017649
29007,Missouri,Audrain,0.109686738,0.331394723,0.30809545,0.119647636,0.031883874,0.117428925,0.51750661,0.036079913,28.43415513
29009,Missouri,Barry,0.132083054,0.216106206,0.259709281,0.138576221,0.043172825,0.14610222,0.51969074,0.023142759,34.69326487
29011,Missouri,Barton,0.13064133,0.228927582,0.241009605,0.150100514,0.024217687,0.0553814,0.629457764,0.0227311,29.98042908
29013,Missouri,Bates,0.125124839,0.23266745,0.27120931,0.13998988,0.028099337,0.127750839,0.439222042,0.038102353,28.14487418
29015,Missouri,Benton,0.123619371,0.232049504,0.316965382,0.195065063,0.029299186,0.104841519,0.466793854,0.02898853,24.09858886
29017,Missouri,Bollinger,0.108704974,0.222678186,0.290160907,0.160116064,0.025293203,0.221380981,0.429260907,0.0170895,33.65962202
29019,Missouri,Boone,0.079512472,0.197511733,0.319648844,0.092986307,0.023166662,0.116997071,0.370410108,0.050889493,27.878331
29021,Missouri,Buchanan,0.068823924,0.366357207,0.323621976,0.129274945,0.035650211,0.134409472,0.446263253,0.04792619,27.0885495
29023,Missouri,Butler,0.095852693,0.350781871,0.324051878,0.160243408,0.039354984,0.171392889,0.397317826,0.022712788,29.59740053
29025,Missouri,Caldwell,0.12678666,0.289820038,0.306609195,0.143678161,0.025783348,0.11774461,0.538287011,0.043599258,25.04852574
29027,Missouri,Callaway,0.10158869,0.274109752,0.249984356,0.108065828,0.019848534,0.108566941,0.300589391,0.039441463,27.67459579
29029,Missouri,Camden,0.12740052,0.255078555,0.279919971,0.148417606,0.027707486,0.128229318,0.405076617,0.026516834,28.23345489
29031,Missouri,Cape,0.081590211,0.209277759,0.291817088,0.125213756,0.016679971,0.103142651,0.58466528,0.029942222,31.18784488
29033,Missouri,Carroll,0.140364583,0.190013141,0.288090288,0.130977131,0.028125567,0.136624958,0.680047087,0.024306352,33.69442697
29035,Missouri,Carter,0.196112311,0.394117647,0.347532468,0.15012987,0.037177986,0.192168675,0.437716263,0.019298246,26.0863418
29037,Missouri,Cass,0.087372578,0.200152962,0.234876216,0.117979963,0.029692299,0.088076224,0.304338552,0.042341636,29.77839625
29039,Missouri,Cedar,0.178371311,0.2331249,0.300036523,0.147187728,0.043066884,0.131272174,0.391246123,0.028466921,27.22482309
29041,Missouri,Chariton,0.151922476,0.216157205,0.285989965,0.152450791,0.018263903,0.120696478,0.610421166,0.024691358,28.6000721
29043,Missouri,Christian,0.108132179,0.173549701,0.219598336,0.102421358,0.048617387,0.105219718,0.684619887,0.035997207,39.65992954
29045,Missouri,Clark,0.107515658,0.224634968,0.325217391,0.20173913,0.005159475,0.090633131,0.345794393,0.030458384,19.02157438
29047,Missouri,Clay,0.072885338,0.268940885,0.271746013,0.098732676,0.029251226,0.107421398,0.394753982,0.046788774,29.67962279
29049,Missouri,Clinton,0.104937624,0.315028902,0.276127749,0.127003852,0.038621201,0.128325293,0.447271526,0.042515674,29.10652734
29051,Missouri,Cole,0.076664104,0.249450444,0.331166462,0.147590461,0.018167866,0.100268027,0.612236183,0.036843795,26.8915924
29053,Missouri,Cooper,0.107880959,0.232180965,0.264489796,0.137306122,0.032347859,0.139231705,0.532947436,0.038317055,31.35488077
29055,Missouri,Crawford,0.082391662,0.259639585,0.294022617,0.149273021,0.04384962,0.217157006,0.297536433,0.022580645,34.37169724
29057,Missouri,Dade,0.161033163,0.274239096,0.286754967,0.156291391,0.028709056,0.113238968,0.583960893,0.023791445,27.75067512
29059,Missouri,Dallas,0.142569348,0.223413539,0.25984252,0.111144761,0.030820033,0.143127364,0.426337063,0.024285523,32.79667059
29061,Missouri,Daviess,0.16739967,0.195764463,0.25397878,0.12566313,0.038409573,0.17110415,0.64911032,0.038790797,34.00091671
29063,Missouri,DeKalb,0.143462898,0.315496873,0.315746972,0.188694482,0.010818379,0.103764922,0.255236195,0.038746191,16.09208417
29065,Missouri,Dent,0.094572636,0.309019221,0.335622318,0.180944206,0.033627575,0.087322251,0.434089176,0.020026506,25.22455141
29067,Missouri,Douglas,0.141344383,0.271031595,0.264514731,0.158362218,0.034962406,0.107194873,0.3095526,0.020252025,27.43155728
29069,Missouri,Dunklin,0.108032238,0.361406804,0.300790372,0.152505838,0.045095168,0.180318278,0.432415232,0.013424088,33.36622048
29071,Missouri,Franklin,0.088630367,0.212856895,0.259780304,0.127047601,0.035285836,0.122658889,0.509275711,0.03248658,33.81662815
29073,Missouri,Gasconade,0.126968641,0.269647898,0.283249581,0.135845896,0.034535143,0.096377422,0.516628363,0.024157831,29.91150341
29075,Missouri,Gentry,0.145305248,0.19025522,0.336173839,0.164039199,0.02565445,0.105387524,0.730282376,0.035491291,26.75805461
29077,Missouri,Greene,0.089156477,0.243206,0.332204502,0.122196035,0.022178461,0.10514567,0.478922102,0.04452492,25.85956474
29079,Missouri,Grundy,0.128051819,0.260280843,0.335260116,0.178665265,0.021714286,0.085377509,0.727059543,0.0266486,25.27709394
29081,Missouri,Harrison,0.128334321,0.30740276,0.31629605,0.147361434,0.010853008,0.083458084,0.513178865,0.026294389,23.46494685
29083,Missouri,Henry,0.136695349,0.286659436,0.306243913,0.165674711,0.027850908,0.093766439,0.493666272,0.0315224,24.13072257
29085,Missouri,Hickory,0.104705882,0.330478994,0.415525114,0.262271689,0.036929994,0.180266667,0.33216572,0.022861981,18.81237199
29087,Missouri,Holt,0.143608627,0.252593361,0.333142202,0.208142202,0.052955244,0.119815668,0.569026758,0.028025478,26.27034745
29089,Missouri,Howard,0.092150961,0.232476046,0.24358209,0.130149254,0.015666227,0.141935484,0.481233376,0.042933443,30.00110656
