"","county_fips","state","county","county_collectivism_score","avg_county_collectivism_score"
"1500",29103,"Missouri","Knox",24.2329707683031,48.6398325220087
"1501",29105,"Missouri","Laclede",39.813297116062,48.6398325220087
"1502",29107,"Missouri","Lafayette",39.1876901726859,48.6398325220087
"1503",29109,"Missouri","Lawrence",37.3925450475564,48.6398325220087
"1504",29111,"Missouri","Lewis",31.797059300852,48.6398325220087
"1505",29113,"Missouri","Lincoln",38.1147872179488,48.6398325220087
"1506",29115,"Missouri","Linn",35.1805633640544,48.6398325220087
"1507",29117,"Missouri","Livingston",34.0259502588691,48.6398325220087
"1508",29119,"Missouri","McDonald",41.5644545335844,48.6398325220087
"1509",29121,"Missouri","Macon",33.4358257660957,48.6398325220087
"1510",29123,"Missouri","Madison",43.3451094352876,48.6398325220087
"1511",29125,"Missouri","Maries",35.3569364075234,48.6398325220087
"1512",29127,"Missouri","Marion",33.529561114638,48.6398325220087
"1513",29129,"Missouri","Mercer",40.25009658137,48.6398325220087
"1514",29131,"Missouri","Miller",36.3937749599715,48.6398325220087
"1515",29133,"Missouri","Mississippi",34.9857668233295,48.6398325220087
"1516",29135,"Missouri","Moniteau",31.0777651622802,48.6398325220087
"1517",29137,"Missouri","Monroe",30.6519899529104,48.6398325220087
"1518",29139,"Missouri","Montgomery",33.3087275908893,48.6398325220087
"1519",29141,"Missouri","Morgan",33.0763159965916,48.6398325220087
"1520",29143,"Missouri","New Madrid",32.2090248230635,48.6398325220087
"1521",29145,"Missouri","Newton",37.5102123161018,48.6398325220087
"1522",29147,"Missouri","Nodaway",31.8838811438112,48.6398325220087
"1523",29149,"Missouri","Oregon",34.8704825347177,48.6398325220087
"1524",29151,"Missouri","Osage",41.6729209326321,48.6398325220087
"1525",29153,"Missouri","Ozark",32.8358069866304,48.6398325220087
"1526",29155,"Missouri","Pemiscot",37.3885924712713,48.6398325220087
"1527",29157,"Missouri","Perry",39.8074751676709,48.6398325220087
"1528",29159,"Missouri","Pettis",34.3237475262141,48.6398325220087
"1529",29161,"Missouri","Phelps",35.7014907286735,48.6398325220087
"1530",29163,"Missouri","Pike",34.2804011581848,48.6398325220087
"1531",29165,"Missouri","Platte",35.5245654019997,48.6398325220087
"1532",29167,"Missouri","Polk",32.759659002138,48.6398325220087
"1533",29169,"Missouri","Pulaski",35.6489047715653,48.6398325220087
"1534",29171,"Missouri","Putnam",28.0086713055937,48.6398325220087
"1535",29173,"Missouri","Ralls",35.4738322781824,48.6398325220087
"1536",29175,"Missouri","Randolph",31.0555068145642,48.6398325220087
"1537",29177,"Missouri","Ray",36.524735757265,48.6398325220087
"1538",29179,"Missouri","Reynolds",35.6805682937966,48.6398325220087
"1539",29181,"Missouri","Ripley",36.9627473152162,48.6398325220087
"1540",29183,"Missouri","St Charles",38.6970933731715,48.6398325220087
"1541",29185,"Missouri","St Clair",33.1410668689596,48.6398325220087
"1542",29186,"Missouri","Ste Genevieve",39.7818857891216,48.6398325220087
"1543",29187,"Missouri","St Francois",38.1705846210207,48.6398325220087
"1544",29189,"Missouri","St Louis",34.0763175967137,48.6398325220087
"1545",29195,"Missouri","Saline",30.2670766355065,48.6398325220087
"1546",29197,"Missouri","Schuyler",29.7281386391468,48.6398325220087
"1547",29199,"Missouri","Scotland",29.1102605089513,48.6398325220087
"1548",29201,"Missouri","Scott",40.5794270802615,48.6398325220087
"1549",29203,"Missouri","Shannon",36.7909302390936,48.6398325220087
"1550",29205,"Missouri","Shelby",26.6862010816362,48.6398325220087
"1551",29207,"Missouri","Stoddard",32.115339031702,48.6398325220087
"1552",29209,"Missouri","Stone",34.5647618837319,48.6398325220087
"1553",29211,"Missouri","Sullivan",41.5776064514245,48.6398325220087
"1554",29213,"Missouri","Taney",36.0312717177933,48.6398325220087
"1555",29215,"Missouri","Texas",36.9381409081045,48.6398325220087
"1556",29217,"Missouri","Vernon",27.9460473008379,48.6398325220087
"1557",29219,"Missouri","Warren",39.6096152886896,48.6398325220087
"1558",29221,"Missouri","Washington",39.0471326276691,48.6398325220087
"1559",29223,"Missouri","Wayne",34.7507494282522,48.6398325220087
"1560",29225,"Missouri","Webster",38.8864274141438,48.6398325220087
"1561",29227,"Missouri","Worth",30.8494679465735,48.6398325220087
"1562",29229,"Missouri","Wright",34.5662473332019,48.6398325220087
"1563",29510,"Missouri","St Louis City",31.5566729808295,48.6398325220087
"1564",30001,"Montana","Beaverhead",22.7082722656975,0
"1565",30003,"Montana","Big Horn",44.7639225171073,0
"1566",30005,"Montana","Blaine",34.4215980625882,0
"1567",30007,"Montana","Broadwater",27.0866576415588,0
"1568",30009,"Montana","Carbon",24.8511786476848,0
"1569",30011,"Montana","Carter",13.3701381952368,0
"1570",30013,"Montana","Cascade",24.8808445156211,0
"1571",30015,"Montana","Chouteau",24.3599979868273,0
"1572",30017,"Montana","Custer",29.4905253185521,0
"1573",30019,"Montana","Daniels",11.6558789162709,0
"1574",30021,"Montana","Dawson",32.3614295720015,0
"1575",30023,"Montana","Deer Lodge",16.0573701387225,0
"1576",30025,"Montana","Fallon",38.9238837059552,0
"1577",30027,"Montana","Fergus",21.692240501903,0
"1578",30029,"Montana","Flathead",26.971342123549,0
"1579",30031,"Montana","Gallatin",28.3022351435333,0
"1580",30033,"Montana","Garfield",26.7752952930877,0
"1581",30035,"Montana","Glacier",42.4302007166452,0
"1582",30037,"Montana","Golden Valley",18.5266959987836,0
"1583",30039,"Montana","Granite",20.8755759070506,0
"1584",30041,"Montana","Hill",32.3656033461855,0
"1585",30043,"Montana","Jefferson",36.8230751588393,0
"1586",30045,"Montana","Judith Basin",12.9987496461287,0
"1587",30047,"Montana","Lake",31.1054992370176,0
"1588",30049,"Montana","Lewis And Clark",26.9022631187661,0
"1589",30051,"Montana","Liberty",24.6899843899676,0
"1590",30053,"Montana","Lincoln",27.9140220799088,0
"1591",30055,"Montana","McCone",29.119449907523,0
"1592",30057,"Montana","Madison",21.6979056221651,0
"1593",30059,"Montana","Meagher",26.519315771109,0
"1594",30061,"Montana","Mineral",25.158340562924,0
"1595",30063,"Montana","Missoula",27.0417733509552,0
"1596",30065,"Montana","Musselshell",27.2685288661472,0
"1597",30067,"Montana","Park",25.3892096184616,0
"1598",30069,"Montana","Petroleum",16.3076426537484,0
"1599",30071,"Montana","Phillips",34.2271716211807,0
"1600",30073,"Montana","Pondera",30.0203302814467,0
"1601",30075,"Montana","Powder River",27.7475605082841,0
"1602",30077,"Montana","Powell",27.5941183564019,0
"1603",30079,"Montana","Prairie",17.8190595693248,0
"1604",30081,"Montana","Ravalli",27.4446314620215,0
"1605",30083,"Montana","Richland",29.133433436014,0
"1606",30085,"Montana","Roosevelt",31.298868964362,0
"1607",30087,"Montana","Rosebud",34.5703162596554,0
"1608",30089,"Montana","Sanders",21.0999042908552,0
"1609",30091,"Montana","Sheridan",20.5389222521845,0
"1610",30093,"Montana","Silver Bow",22.4709058395704,0
"1611",30095,"Montana","Stillwater",38.2655961048606,0
"1612",30097,"Montana","Sweet Grass",25.5192129264789,0
"1613",30099,"Montana","Teton",29.8334437012042,0
"1614",30101,"Montana","Toole",18.3179732253371,0
"1615",30103,"Montana","Treasure",20.3670008052167,0
"1616",30105,"Montana","Valley",22.7002649983385,0
"1617",30107,"Montana","Wheatland",25.240764628484,0
"1618",30109,"Montana","Wibaux",28.0782409858575,0
"1619",30111,"Montana","Yellowstone",27.7029338515701,0
"1620",31001,"Nebraska","Adams",29.2132094197086,24.3405411962922
"1621",31003,"Nebraska","Antelope",28.9850665110526,24.3405411962922
"1622",31005,"Nebraska","Arthur",22.7222510977092,24.3405411962922
"1623",31007,"Nebraska","Banner",42.7948803254022,24.3405411962922
"1624",31009,"Nebraska","Blaine",17.4994315820001,24.3405411962922
"1625",31011,"Nebraska","Boone",33.8304694851324,24.3405411962922
"1626",31013,"Nebraska","Box Butte",28.1615205291097,24.3405411962922
"1627",31015,"Nebraska","Boyd",34.439278620511,24.3405411962922
"1628",31017,"Nebraska","Brown",18.8010996845549,24.3405411962922
"1629",31019,"Nebraska","Buffalo",31.4828604431199,24.3405411962922
"1630",31021,"Nebraska","Burt",26.2093867499847,24.3405411962922
"1631",31023,"Nebraska","Butler",29.5696741214006,24.3405411962922
"1632",31025,"Nebraska","Cass",32.9814257661956,24.3405411962922
"1633",31027,"Nebraska","Cedar",33.0238249991011,24.3405411962922
"1634",31029,"Nebraska","Chase",38.9385381365493,24.3405411962922
"1635",31031,"Nebraska","Cherry",33.0211051792275,24.3405411962922
"1636",31033,"Nebraska","Cheyenne",25.4817778403403,24.3405411962922
"1637",31035,"Nebraska","Clay",31.7934622531043,24.3405411962922
"1638",31037,"Nebraska","Colfax",42.5289024535375,24.3405411962922
"1639",31039,"Nebraska","Cuming",33.4393528023634,24.3405411962922
"1640",31041,"Nebraska","Custer",27.9071586019645,24.3405411962922
"1641",31043,"Nebraska","Dakota",43.0142016315839,24.3405411962922
"1642",31045,"Nebraska","Dawes",28.031380212497,24.3405411962922
"1643",31047,"Nebraska","Dawson",42.2535120263534,24.3405411962922
"1644",31049,"Nebraska","Deuel",27.2984285389604,24.3405411962922
"1645",31051,"Nebraska","Dixon",27.8326285244686,24.3405411962922
"1646",31053,"Nebraska","Dodge",30.1942302393891,24.3405411962922
"1647",31055,"Nebraska","Douglas",34.1690946250266,24.3405411962922
"1648",31057,"Nebraska","Dundy",20.7163376994589,24.3405411962922
"1649",31059,"Nebraska","Fillmore",23.3504324941079,24.3405411962922
"1650",31061,"Nebraska","Franklin",35.3535422994972,24.3405411962922
"1651",31063,"Nebraska","Frontier",26.5309199716092,24.3405411962922
"1652",31065,"Nebraska","Furnas",32.9015309335422,24.3405411962922
"1653",31067,"Nebraska","Gage",25.1563155238908,24.3405411962922
"1654",31069,"Nebraska","Garden",15.7554037426647,24.3405411962922
"1655",31071,"Nebraska","Garfield",39.5869232344453,24.3405411962922
"1656",31073,"Nebraska","Gosper",43.2824548211609,24.3405411962922
"1657",31075,"Nebraska","Grant",20.098545693491,24.3405411962922
"1658",31077,"Nebraska","Greeley",30.8153003582693,24.3405411962922
"1659",31079,"Nebraska","Hall",33.6466319527972,24.3405411962922
"1660",31081,"Nebraska","Hamilton",38.5284372525793,24.3405411962922
"1661",31083,"Nebraska","Harlan",26.7217907070267,24.3405411962922
"1662",31085,"Nebraska","Hayes",26.5022507801792,24.3405411962922
"1663",31087,"Nebraska","Hitchcock",21.5076197249258,24.3405411962922
"1664",31089,"Nebraska","Holt",30.8755231799729,24.3405411962922
"1665",31091,"Nebraska","Hooker",20.9650140896554,24.3405411962922
"1666",31093,"Nebraska","Howard",32.0979356438522,24.3405411962922
"1667",31095,"Nebraska","Jefferson",27.9660057686795,24.3405411962922
"1668",31097,"Nebraska","Johnson",28.6972409279169,24.3405411962922
"1669",31099,"Nebraska","Kearney",31.2371973485412,24.3405411962922
"1670",31101,"Nebraska","Keith",22.922906010987,24.3405411962922
"1671",31103,"Nebraska","Keya Paha",28.7807740747987,24.3405411962922
"1672",31105,"Nebraska","Kimball",21.5410495469676,24.3405411962922
"1673",31107,"Nebraska","Knox",32.0055774952101,24.3405411962922
"1674",31109,"Nebraska","Lancaster",32.4726176822467,24.3405411962922
"1675",31111,"Nebraska","Lincoln",26.3139125264348,24.3405411962922
"1676",31113,"Nebraska","Logan",39.2232979162525,24.3405411962922
"1677",31115,"Nebraska","Loup",22.1677147126582,24.3405411962922
"1678",31117,"Nebraska","McPherson",68.4941984524438,24.3405411962922
"1679",31119,"Nebraska","Madison",32.3212477942851,24.3405411962922
"1680",31121,"Nebraska","Merrick",25.0976580352111,24.3405411962922
"1681",31123,"Nebraska","Morrill",30.2028274566813,24.3405411962922
"1682",31125,"Nebraska","Nance",27.4612710038304,24.3405411962922
"1683",31127,"Nebraska","Nemaha",23.1032517285753,24.3405411962922
"1684",31129,"Nebraska","Nuckolls",27.7974444553376,24.3405411962922
"1685",31131,"Nebraska","Otoe",34.8018052421333,24.3405411962922
"1686",31133,"Nebraska","Pawnee",25.6714379719984,24.3405411962922
"1687",31135,"Nebraska","Perkins",28.2827546787616,24.3405411962922
"1688",31137,"Nebraska","Phelps",26.2234040277096,24.3405411962922
"1689",31139,"Nebraska","Pierce",34.8039012367885,24.3405411962922
"1690",31141,"Nebraska","Platte",36.7793390089792,24.3405411962922
"1691",31143,"Nebraska","Polk",30.3455442061427,24.3405411962922
"1692",31145,"Nebraska","Red Willow",20.8021762381938,24.3405411962922
"1693",31147,"Nebraska","Richardson",24.014492118154,24.3405411962922
"1694",31149,"Nebraska","Rock",23.2834679387206,24.3405411962922
"1695",31151,"Nebraska","Saline",34.6844653138698,24.3405411962922
"1696",31153,"Nebraska","Sarpy",35.1963571698027,24.3405411962922
"1697",31155,"Nebraska","Saunders",31.3284707590888,24.3405411962922
"1698",31157,"Nebraska","Scotts Bluff",28.3955458413439,24.3405411962922
"1699",31159,"Nebraska","Seward",37.1787982114109,24.3405411962922
"1700",31161,"Nebraska","Sheridan",34.7902763485749,24.3405411962922
"1701",31163,"Nebraska","Sherman",26.128932982115,24.3405411962922
"1702",31165,"Nebraska","Sioux",32.0159322940375,24.3405411962922
"1703",31167,"Nebraska","Stanton",31.3737572452906,24.3405411962922
"1704",31169,"Nebraska","Thayer",31.3077566896327,24.3405411962922
"1705",31171,"Nebraska","Thomas",43.9149698669402,24.3405411962922
"1706",31173,"Nebraska","Thurston",49.0892982149569,24.3405411962922
"1707",31175,"Nebraska","Valley",32.0599055941201,24.3405411962922
"1708",31177,"Nebraska","Washington",34.401581270093,24.3405411962922
"1709",31179,"Nebraska","Wayne",25.423639699892,24.3405411962922
"1710",31181,"Nebraska","Webster",30.8660142510803,24.3405411962922
"1711",31183,"Nebraska","Wheeler",19.7770805383444,24.3405411962922
"1712",31185,"Nebraska","York",31.6056835403053,24.3405411962922
"1713",32001,"Nevada","Churchill",29.8708628413744,56.4457597514932
"1714",32003,"Nevada","Clark",39.9374325031287,56.4457597514932
"1715",32005,"Nevada","Douglas",36.4057058759632,56.4457597514932
"1716",32007,"Nevada","Elko",43.8483931580802,56.4457597514932
"1717",32009,"Nevada","Esmeralda",17.7429612839162,56.4457597514932
"1718",32011,"Nevada","Eureka",59.2068354703737,56.4457597514932
"1719",32013,"Nevada","Humboldt",39.0100619001855,56.4457597514932
"1720",32015,"Nevada","Lander",48.3610230955081,56.4457597514932
"1721",32017,"Nevada","Lincoln",43.0093724155284,56.4457597514932
"1722",32019,"Nevada","Lyon",35.6078566243113,56.4457597514932
"1723",32021,"Nevada","Mineral",30.1584685771417,56.4457597514932
"1724",32023,"Nevada","Nye",33.4616641100593,56.4457597514932
"1725",32027,"Nevada","Pershing",33.1014658457769,56.4457597514932
"1726",32029,"Nevada","Storey",18.7863518193618,56.4457597514932
"1727",32031,"Nevada","Washoe",37.7834769638663,56.4457597514932
"1728",32033,"Nevada","White Pine",32.6641689170639,56.4457597514932
"1729",32510,"Nevada","Carson",32.6037983178855,56.4457597514932
"1730",33001,"New Hampshire","Belknap",31.8262504720533,23.1286017096457
"1731",33003,"New Hampshire","Carroll",24.3716581743053,23.1286017096457
"1732",33005,"New Hampshire","Cheshire",29.3250420014242,23.1286017096457
"1733",33007,"New Hampshire","Coos",26.9892770895334,23.1286017096457
"1734",33009,"New Hampshire","Grafton",29.8259185127255,23.1286017096457
"1735",33011,"New Hampshire","Hillsborough",34.2023315335488,23.1286017096457
"1736",33013,"New Hampshire","Merrimack",33.330515301233,23.1286017096457
"1737",33015,"New Hampshire","Rockingham",34.4752396901261,23.1286017096457
"1738",33017,"New Hampshire","Strafford",31.3899008586697,23.1286017096457
"1739",33019,"New Hampshire","Sullivan",27.8517893137444,23.1286017096457
"1740",34001,"New Jersey","Atlantic",39.6154133395504,84.6061339041787
"1741",34003,"New Jersey","Bergen",42.9638900245567,84.6061339041787
"1742",34005,"New Jersey","Burlington",38.5037878033204,84.6061339041787
"1743",34007,"New Jersey","Camden",42.0705576249745,84.6061339041787
"1744",34009,"New Jersey","Cape May",38.5258854855973,84.6061339041787
"1745",34011,"New Jersey","Cumberland",42.6831246115851,84.6061339041787
"1746",34013,"New Jersey","Essex",41.3917424030977,84.6061339041787
"1747",34015,"New Jersey","Gloucester",42.1830479152904,84.6061339041787
"1748",34017,"New Jersey","Hudson",44.1083369331638,84.6061339041787
"1749",34019,"New Jersey","Hunterdon",38.0593387368962,84.6061339041787
"1750",34021,"New Jersey","Mercer",40.5225895708541,84.6061339041787
"1751",34023,"New Jersey","Middlesex",46.7699860200651,84.6061339041787
"1752",34025,"New Jersey","Monmouth",39.7085180080834,84.6061339041787
"1753",34027,"New Jersey","Morris",41.0537134281043,84.6061339041787
"1754",34029,"New Jersey","Ocean",34.542309855615,84.6061339041787
"1755",34031,"New Jersey","Passaic",47.5510380076371,84.6061339041787
"1756",34033,"New Jersey","Salem",34.3865926858107,84.6061339041787
"1757",34035,"New Jersey","Somerset",43.4447464233249,84.6061339041787
"1758",34037,"New Jersey","Sussex",37.4222046983836,84.6061339041787
"1759",34039,"New Jersey","Union",45.696179244941,84.6061339041787
"1760",34041,"New Jersey","Warren",33.9232925875354,84.6061339041787
"1761",35001,"New Mexico","Bernalillo",32.5957874890484,42.5577960417364
"1762",35003,"New Mexico","Catron",20.492442073357,42.5577960417364
"1763",35005,"New Mexico","Chaves",36.7217098087711,42.5577960417364
"1764",35006,"New Mexico","Cibola",41.0454833115375,42.5577960417364
"1765",35007,"New Mexico","Colfax",25.1135046064891,42.5577960417364
"1766",35009,"New Mexico","Curry",38.9737395202213,42.5577960417364
"1767",35011,"New Mexico","De Baca",25.7055715812788,42.5577960417364
"1768",35013,"New Mexico","Dona Ana",38.0911094831892,42.5577960417364
"1769",35015,"New Mexico","Eddy",40.0443441300091,42.5577960417364
"1770",35017,"New Mexico","Grant",29.8055375290212,42.5577960417364
"1771",35019,"New Mexico","Guadalupe",34.6190767788196,42.5577960417364
"1772",35021,"New Mexico","Harding",26.7724226815949,42.5577960417364
"1773",35023,"New Mexico","Hidalgo",33.4260741526288,42.5577960417364
"1774",35025,"New Mexico","Lea",43.8322862681447,42.5577960417364
"1775",35027,"New Mexico","Lincoln",23.9791243533546,42.5577960417364
"1776",35028,"New Mexico","Los Alamos",34.744653044339,42.5577960417364
"1777",35029,"New Mexico","Luna",36.2808440248541,42.5577960417364
"1778",35031,"New Mexico","Mckinley",45.9767395902551,42.5577960417364
"1779",35033,"New Mexico","Mora",39.4096341307543,42.5577960417364
"1780",35035,"New Mexico","Otero",33.0421365837632,42.5577960417364
"1781",35037,"New Mexico","Quay",24.1840945812789,42.5577960417364
"1782",35039,"New Mexico","Rio Arriba",38.7018226890735,42.5577960417364
"1783",35041,"New Mexico","Roosevelt",35.7198412846922,42.5577960417364
"1784",35043,"New Mexico","Sandoval",42.452615101477,42.5577960417364
"1785",35045,"New Mexico","San Juan",39.4533121662644,42.5577960417364
"1786",35047,"New Mexico","San Miguel",33.391803160152,42.5577960417364
"1787",35049,"New Mexico","Santa Fe",31.4855725592625,42.5577960417364
"1788",35051,"New Mexico","Sierra",16.4151188047583,42.5577960417364
"1789",35053,"New Mexico","Socorro",35.9896514773684,42.5577960417364
"1790",35055,"New Mexico","Taos",30.2505888451299,42.5577960417364
"1791",35057,"New Mexico","Torrance",39.4056854721386,42.5577960417364
"1792",35059,"New Mexico","Union",26.040700129888,42.5577960417364
"1793",35061,"New Mexico","Valencia",35.7396781847987,42.5577960417364
"1794",36001,"New York","Albany",34.8586998989697,49.4008054187792
"1795",36003,"New York","Allegany",30.8252190032712,49.4008054187792
"1796",36005,"New York","Bronx",42.3740515770805,49.4008054187792
"1797",36007,"New York","Broome",33.4584741970937,49.4008054187792
"1798",36009,"New York","Cattaraugus",33.8144087050524,49.4008054187792
"1799",36011,"New York","Cayuga",33.0372305806444,49.4008054187792
"1800",36013,"New York","Chautauqua",31.5254975208802,49.4008054187792
"1801",36015,"New York","Chemung",30.9853995533297,49.4008054187792
"1802",36017,"New York","Chenango",33.7241659337718,49.4008054187792
"1803",36019,"New York","Clinton",36.5711369894246,49.4008054187792
"1804",36021,"New York","Columbia",30.9784741980079,49.4008054187792
"1805",36023,"New York","Cortland",36.0915581861457,49.4008054187792
"1806",36025,"New York","Delaware",28.0737730885186,49.4008054187792
"1807",36027,"New York","Dutchess",36.3151885150538,49.4008054187792
"1808",36029,"New York","Erie",34.9921435713997,49.4008054187792
"1809",36031,"New York","Essex",32.0672010445303,49.4008054187792
"1810",36033,"New York","Franklin",36.1603519890063,49.4008054187792
"1811",36035,"New York","Fulton",31.9857614842169,49.4008054187792
"1812",36037,"New York","Genesee",32.0235468313612,49.4008054187792
"1813",36039,"New York","Greene",29.7998270293886,49.4008054187792
"1814",36041,"New York","Hamilton",31.4835645234613,49.4008054187792
"1815",36043,"New York","Herkimer",31.0019210294955,49.4008054187792
"1816",36045,"New York","Jefferson",35.876286726176,49.4008054187792
"1817",36047,"New York","Kings",45.1869368014178,49.4008054187792
"1818",36049,"New York","Lewis",37.3360369166239,49.4008054187792
"1819",36051,"New York","Livingston",33.3180601557958,49.4008054187792
"1820",36053,"New York","Madison",31.8262936753368,49.4008054187792
"1821",36055,"New York","Monroe",34.0110684069514,49.4008054187792
"1822",36057,"New York","Montgomery",31.9077941230074,49.4008054187792
"1823",36059,"New York","Nassau",48.3745321905114,49.4008054187792
"1824",36061,"New York","New York",34.5400607398951,49.4008054187792
"1825",36063,"New York","Niagara",34.0749989382066,49.4008054187792
"1826",36065,"New York","Oneida",35.2754967807313,49.4008054187792
"1827",36067,"New York","Onondaga",34.5285197584022,49.4008054187792
"1828",36069,"New York","Ontario",31.1122199219451,49.4008054187792
"1829",36071,"New York","Orange",42.3418260932501,49.4008054187792
"1830",36073,"New York","Orleans",33.2968594260074,49.4008054187792
"1831",36075,"New York","Oswego",35.9336962662009,49.4008054187792
"1832",36077,"New York","Otsego",30.5807207062194,49.4008054187792
"1833",36079,"New York","Putnam",43.5054326422954,49.4008054187792
"1834",36081,"New York","Queens",47.3618578662369,49.4008054187792
"1835",36083,"New York","Rensselaer",32.1703141203033,49.4008054187792
"1836",36085,"New York","Richmond",47.8780839011417,49.4008054187792
"1837",36087,"New York","Rockland",47.3057779221545,49.4008054187792
"1838",36089,"New York","St Lawrence",32.8118710025395,49.4008054187792
"1839",36091,"New York","Saratoga",34.2372772632261,49.4008054187792
"1840",36093,"New York","Schenectady",32.8505211715535,49.4008054187792
"1841",36095,"New York","Schoharie",28.3542677362899,49.4008054187792
"1842",36097,"New York","Schuyler",34.5571162024976,49.4008054187792
"1843",36099,"New York","Seneca",30.7978184677759,49.4008054187792
"1844",36101,"New York","Steuben",32.1156819886162,49.4008054187792
"1845",36103,"New York","Suffolk",44.0646508357203,49.4008054187792
"1846",36105,"New York","Sullivan",31.9693451794337,49.4008054187792
"1847",36107,"New York","Tioga",32.7532653969994,49.4008054187792
"1848",36109,"New York","Tompkins",36.1064164027681,49.4008054187792
"1849",36111,"New York","Ulster",29.7591303294904,49.4008054187792
"1850",36113,"New York","Warren",30.7124164814179,49.4008054187792
"1851",36115,"New York","Washington",31.0942128300383,49.4008054187792
"1852",36117,"New York","Wayne",33.3355596587172,49.4008054187792
"1853",36119,"New York","Westchester",41.6456664456965,49.4008054187792
"1854",36121,"New York","Wyoming",32.0592490698425,49.4008054187792
"1855",36123,"New York","Yates",27.6632846954155,49.4008054187792
"1856",37001,"North Carolina","Alamance",37.4475942588992,64.5105422112444
"1857",37003,"North Carolina","Alexander",39.2035327234443,64.5105422112444
"1858",37005,"North Carolina","Alleghany",36.5657850898741,64.5105422112444
"1859",37007,"North Carolina","Anson",40.0699959424137,64.5105422112444
"1860",37009,"North Carolina","Ashe",35.6581638055018,64.5105422112444
"1861",37011,"North Carolina","Avery",32.9663731980843,64.5105422112444
"1862",37013,"North Carolina","Beaufort",37.5038000174453,64.5105422112444
"1863",37015,"North Carolina","Bertie",34.7801700505402,64.5105422112444
"1864",37017,"North Carolina","Bladen",36.0581175928901,64.5105422112444
"1865",37019,"North Carolina","Brunswick",38.1136573826225,64.5105422112444
"1866",37021,"North Carolina","Buncombe",32.603956003656,64.5105422112444
"1867",37023,"North Carolina","Burke",40.6150979251711,64.5105422112444
"1868",37025,"North Carolina","Cabarrus",44.6359453745604,64.5105422112444
"1869",37027,"North Carolina","Caldwell",37.3710853840978,64.5105422112444
"1870",37029,"North Carolina","Camden",42.922039242009,64.5105422112444
"1871",37031,"North Carolina","Carteret",30.3182726375325,64.5105422112444
"1872",37033,"North Carolina","Caswell",38.9518322407031,64.5105422112444
"1873",37035,"North Carolina","Catawba",40.5562581097505,64.5105422112444
"1874",37037,"North Carolina","Chatham",35.6464006015753,64.5105422112444
"1875",37039,"North Carolina","Cherokee",35.1032094465341,64.5105422112444
"1876",37041,"North Carolina","Chowan",39.8037200111194,64.5105422112444
"1877",37043,"North Carolina","Clay",32.2334604869403,64.5105422112444
"1878",37045,"North Carolina","Cleveland",40.0959283609403,64.5105422112444
"1879",37047,"North Carolina","Columbus",35.6857230111525,64.5105422112444
"1880",37049,"North Carolina","Craven",36.4163202733708,64.5105422112444
"1881",37051,"North Carolina","Cumberland",39.8738481173747,64.5105422112444
"1882",37053,"North Carolina","Currituck",37.8214135535244,64.5105422112444
"1883",37055,"North Carolina","Dare",30.8042095921515,64.5105422112444
"1884",37057,"North Carolina","Davidson",39.3461865644182,64.5105422112444
"1885",37059,"North Carolina","Davie",39.0454287447371,64.5105422112444
"1886",37061,"North Carolina","Duplin",41.9746466331526,64.5105422112444
"1887",37063,"North Carolina","Durham",36.6176088318844,64.5105422112444
"1888",37065,"North Carolina","Edgecombe",38.230923229853,64.5105422112444
"1889",37067,"North Carolina","Forsyth",39.2059492467083,64.5105422112444
"1890",37069,"North Carolina","Franklin",39.73286144569,64.5105422112444
"1891",37071,"North Carolina","Gaston",40.3229420912321,64.5105422112444
"1892",37073,"North Carolina","Gates",32.6514143188467,64.5105422112444
"1893",37075,"North Carolina","Graham",40.280031595276,64.5105422112444
"1894",37077,"North Carolina","Granville",40.8324797763131,64.5105422112444
"1895",37079,"North Carolina","Greene",34.1134521115375,64.5105422112444
"1896",37081,"North Carolina","Guilford",37.8058390109681,64.5105422112444
"1897",37083,"North Carolina","Halifax",37.0993322633851,64.5105422112444
"1898",37085,"North Carolina","Harnett",37.8313415860205,64.5105422112444
"1899",37087,"North Carolina","Haywood",34.79694347748,64.5105422112444
"1900",37089,"North Carolina","Henderson",35.0924754694903,64.5105422112444
"1901",37091,"North Carolina","Hertford",39.105970244675,64.5105422112444
"1902",37093,"North Carolina","Hoke",37.7424393281199,64.5105422112444
"1903",37095,"North Carolina","Hyde",25.8221105883817,64.5105422112444
"1904",37097,"North Carolina","Iredell",42.259437992224,64.5105422112444
"1905",37099,"North Carolina","Jackson",33.5220999555935,64.5105422112444
"1906",37101,"North Carolina","Johnston",40.9691114184724,64.5105422112444
"1907",37103,"North Carolina","Jones",36.6951022405055,64.5105422112444
"1908",37105,"North Carolina","Lee",41.7904226834807,64.5105422112444
"1909",37107,"North Carolina","Lenoir",35.7485757082142,64.5105422112444
"1910",37109,"North Carolina","Lincoln",41.7852499413207,64.5105422112444
"1911",37111,"North Carolina","Mcdowell",41.3963529567736,64.5105422112444
"1912",37113,"North Carolina","Macon",31.2079673828155,64.5105422112444
"1913",37115,"North Carolina","Madison",32.6739344589573,64.5105422112444
"1914",37117,"North Carolina","Martin",33.8505334562175,64.5105422112444
"1915",37119,"North Carolina","Mecklenburg",39.7242045760735,64.5105422112444
"1916",37121,"North Carolina","Mitchell",35.2673648710954,64.5105422112444
"1917",37123,"North Carolina","Montgomery",38.9820873439696,64.5105422112444
"1918",37125,"North Carolina","Moore",34.6466496654918,64.5105422112444
